model_id,station,AccessMode,Brd_PA,Brd_Direct_PA,Brd_Transfer_PA,Source_Brd_PA,Source_Brd_Direct_PA,Source_Brd_Transfer_PA,Brd_PA_Perc,Brd_Direct_PA_Perc,Brd_Transfer_PA_Perc
E2.18.3__BY_2019,15-PROVO CENTRAL STATION,walk,953.99,124.13,829.86,6127.31,2633.46,3493.85,0.15569475022481316,0.04713570739635308,0.23752021409047328
E2.14.4__BY_2019,01-OGDEN STATION,All,1562.19,929.5799999999999,632.61,19856.33,16117.060000000001,3739.27,0.07867465941591421,0.057676772314553634,0.16918008060396816
E2.14.4__BY_2019,02-ROY STATION,All,1292.64,1254.3799999999999,38.26,19856.33,16117.060000000001,3739.27,0.06509964328755616,0.07782933115593041,0.01023194366814913
E2.14.4__BY_2019,03-CLEARFIELD STATION,All,1539.92,1409.9,130.02,19856.33,16117.060000000001,3739.27,0.07755310271334129,0.08747873371446156,0.034771492831488504
E2.14.4__BY_2019,04-LAYTON STATION,All,1568.6399999999999,1346.8999999999999,221.74,19856.33,16117.060000000001,3739.27,0.0789994928569378,0.08356983221505658,0.05930034471969128
E2.14.4__BY_2019,05-FARMINGTON STATION,All,714.5899999999999,659.86,54.730000000000004,19856.33,16117.060000000001,3739.27,0.03598801994124795,0.04094171021265665,0.014636546705640407
E2.14.4__BY_2019,06-WOODS CROSS STATION,All,1782.29,1656.9,125.39,19856.33,16117.060000000001,3739.27,0.08975928582975806,0.10280410943435092,0.03353328323442811
E2.14.4__BY_2019,07-NORTH TEMPLE STATION,All,315.31,255.92000000000002,59.39,19856.33,16117.060000000001,3739.27,0.015879570897542494,0.015878826535360668,0.015882779259053237
E2.14.4__BY_2019,08-SALT LAKE CENTRAL STATION,All,790.69,161.46,629.2299999999999,19856.33,16117.060000000001,3739.27,0.03982055092758833,0.010017956128475045,0.1682761608549262
E2.14.4__BY_2019,09-MURRAY CENTRAL STATION,All,1641.15,1027.71,613.44,19856.33,16117.060000000001,3739.27,0.08265122507532863,0.06376535174529349,0.16405341149475702
E2.14.4__BY_2019,10-SOUTH JORDAN STATION,All,1758.8999999999999,1693.78,65.11999999999999,19856.33,16117.060000000001,3739.27,0.08858132394052676,0.10509236796289148,0.017415163922369872
E2.14.4__BY_2019,11-DRAPER STATION,All,1502.53,1472.41,30.12,19856.33,16117.060000000001,3739.27,0.07567007599088048,0.09135723264664895,0.008055048177852896
E2.14.4__BY_2019,12-LEHI STATION,All,1280.69,1164.6100000000001,116.08,19856.33,16117.060000000001,3739.27,0.06449782009062097,0.07225945674955606,0.031043492446386593
E2.14.4__BY_2019,13-AMERICAN FORK STATION,All,1552.03,1551.98,0.049999999999999996,19856.33,16117.060000000001,3739.27,0.0781629837940848,0.09629423728645298,1.3371593920738539e-05
E2.14.4__BY_2019,14-OREM CENTRAL STATION,All,737.98,648.1800000000001,89.8,19856.33,16117.060000000001,3739.27,0.03716598183047925,0.04021701228387808,0.024015382681646418
E2.14.4__BY_2019,15-PROVO CENTRAL STATION,All,1816.78,883.49,933.2900000000001,19856.33,16117.060000000001,3739.27,0.09149626340819274,0.054817069614433396,0.24959149780572146
E2.16.2__BY_2019,01-OGDEN STATION,All,1962.6399999999999,1460.4,502.24,19617.87,16100.38,3517.49,0.10004348076524108,0.09070593364877104,0.14278363264714328
E2.16.2__BY_2019,02-ROY STATION,All,1437.0600000000002,1401.81,35.25,19617.87,16100.38,3517.49,0.07325260081751996,0.08706688910448077,0.010021350451600432
E2.16.2__BY_2019,03-CLEARFIELD STATION,All,1524.1,1399.65,124.45,19617.87,16100.38,3517.49,0.07768937198584759,0.08693273078026731,0.03538034223267159
E2.16.2__BY_2019,04-LAYTON STATION,All,2043.34,1833.44,209.9,19617.87,16100.38,3517.49,0.10415707719543457,0.11387557312311884,0.05967323290187037
E2.16.2__BY_2019,05-FARMINGTON STATION,All,662.5699999999999,603.1800000000001,59.39,19617.87,16100.38,3517.49,0.03377379909235814,0.03746371203661032,0.016884198675760274
E2.16.2__BY_2019,06-WOODS CROSS STATION,All,1088.52,933.78,154.74,19617.87,16100.38,3517.49,0.05548614604949467,0.05799738888150466,0.04399159628030215
E2.16.2__BY_2019,07-NORTH TEMPLE STATION,All,320.42,263.65,56.77,19617.87,16100.38,3517.49,0.01633306775914001,0.016375389897629745,0.016139349365598767
E2.16.2__BY_2019,08-SALT LAKE CENTRAL STATION,All,797.0400000000001,180.42999999999998,616.61,19617.87,16100.38,3517.49,0.04062826392467685,0.011206567795294272,0.1752982950911019
E2.16.2__BY_2019,09-MURRAY CENTRAL STATION,All,1522.42,926.09,596.33,19617.87,16100.38,3517.49,0.0776037357776354,0.05751976040317061,0.16953282027809605
E2.16.2__BY_2019,10-SOUTH JORDAN STATION,All,1671.3600000000001,1608.24,63.12,19617.87,16100.38,3517.49,0.08519579342711518,0.09988832561715935,0.017944613915036007
E2.16.2__BY_2019,11-DRAPER STATION,All,1559.6,1530.2199999999998,29.380000000000003,19617.87,16100.38,3517.49,0.07949894662366505,0.09504247725830073,0.008352546844482858
E2.16.2__BY_2019,12-LEHI STATION,All,1141.2,1030.43,110.77,19617.87,16100.38,3517.49,0.05817145286414886,0.06400035278670442,0.03149120537656113
E2.16.2__BY_2019,13-AMERICAN FORK STATION,All,1430.05,1430.05,0.0,19617.87,16100.38,3517.49,0.07289527354396783,0.08882088497290126,0.0
E2.16.2__BY_2019,14-OREM CENTRAL STATION,All,1079.74,1001.32,78.42,19617.87,16100.38,3517.49,0.05503859491371897,0.06219232092658683,0.022294306451475343
E2.16.2__BY_2019,15-PROVO CENTRAL STATION,All,1377.81,497.69,880.12,19617.87,16100.38,3517.49,0.07023239526003587,0.030911692767499898,0.25021250948829993
E2.16.3__BY_2019,01-OGDEN STATION,All,1867.09,1373.29,493.8,19632.6,16112.45,3520.15,0.09510151482737896,0.08523160661476063,0.14027811314858743
E2.16.3__BY_2019,02-ROY STATION,All,1470.38,1435.53,34.85,19632.6,16112.45,3520.15,0.07489481780304189,0.08909445801228243,0.009900146300583782
E2.16.3__BY_2019,03-CLEARFIELD STATION,All,1560.35,1435.5,124.85,19632.6,16112.45,3520.15,0.07947750170634557,0.0890925960980484,0.03546723861199096
E2.16.3__BY_2019,04-LAYTON STATION,All,2123.29,1913.09,210.20000000000002,19632.6,16112.45,3520.15,0.10815123824658986,0.11873365006563247,0.05971336448730878
E2.16.3__BY_2019,05-FARMINGTON STATION,All,713.45,653.9300000000001,59.519999999999996,19632.6,16112.45,3520.15,0.036340067031366205,0.040585385835177144,0.01690837038194395
E2.16.3__BY_2019,06-WOODS CROSS STATION,All,1135.45,978.73,156.72,19632.6,16112.45,3520.15,0.05783492762038651,0.06074371060887698,0.04452083007826371
E2.16.3__BY_2019,07-NORTH TEMPLE STATION,All,320.98,264.23,56.75,19632.6,16112.45,3520.15,0.016349337326691322,0.016399119935205386,0.01612147209635953
E2.16.3__BY_2019,08-SALT LAKE CENTRAL STATION,All,761.78,143.57,618.21,19632.6,16112.45,3520.15,0.03880178886138362,0.008910500885960855,0.17562035708705595
E2.16.3__BY_2019,09-MURRAY CENTRAL STATION,All,1419.83,812.72,607.11,19632.6,16112.45,3520.15,0.0723200187443334,0.05044049787586618,0.17246708236864905
E2.16.3__BY_2019,10-SOUTH JORDAN STATION,All,1640.2399999999998,1578.1200000000001,62.12,19632.6,16112.45,3520.15,0.08354675386856554,0.0979441363665985,0.017646975270940158
E2.16.3__BY_2019,11-DRAPER STATION,All,1439.9299999999998,1411.29,28.64,19632.6,16112.45,3520.15,0.07334382608518485,0.08759003131119103,0.008136016931096687
E2.16.3__BY_2019,12-LEHI STATION,All,1180.8700000000001,1070.3,110.57,19632.6,16112.45,3520.15,0.06014842659657917,0.06642689348919624,0.03141059329858102
E2.16.3__BY_2019,13-AMERICAN FORK STATION,All,1499.38,1499.46,-0.08,19632.6,16112.45,3520.15,0.07637195277242954,0.09306219724498757,-2.2726304276806387e-05
E2.16.3__BY_2019,14-OREM CENTRAL STATION,All,1119.08,1041.29,77.79,19632.6,16112.45,3520.15,0.05700111039801147,0.06462642242489502,0.022098490121159612
E2.16.3__BY_2019,15-PROVO CENTRAL STATION,All,1380.5,501.4,879.0999999999999,19632.6,16112.45,3520.15,0.07031671811171215,0.031118793231321117,0.24973367612175615
E2.17.3__BY_2019,01-OGDEN STATION,All,1744.44,1229.2,515.24,19606.5,16109.26,3497.24,0.08897253461862138,0.07630393947332156,0.14732760691287988
E2.17.3__BY_2019,02-ROY STATION,All,1299.8,1262.1100000000001,37.690000000000005,19606.5,16109.26,3497.24,0.06629434116236962,0.0783468638534607,0.010777069917992476
E2.17.3__BY_2019,03-CLEARFIELD STATION,All,1389.92,1258.19,131.73000000000002,19606.5,16109.26,3497.24,0.07089077601815724,0.07810352554990112,0.037666845855588986
E2.17.3__BY_2019,04-LAYTON STATION,All,1917.1499999999999,1704.8899999999999,212.26,19606.5,16109.26,3497.24,0.09778134802233952,0.10583291845807938,0.06069357550525557
E2.17.3__BY_2019,05-FARMINGTON STATION,All,659.18,599.07,60.11,19606.5,16109.26,3497.24,0.03362048300308571,0.03718792793709953,0.017187839553476456
E2.17.3__BY_2019,06-WOODS CROSS STATION,All,1042.3899999999999,883.97,158.42000000000002,19606.5,16109.26,3497.24,0.05316553183893096,0.05487340821366096,0.04529857830746532
E2.17.3__BY_2019,07-NORTH TEMPLE STATION,All,306.95,249.51999999999998,57.43,19606.5,16109.26,3497.24,0.015655522403284626,0.015489227934740639,0.016421520970822705
E2.17.3__BY_2019,08-SALT LAKE CENTRAL STATION,All,744.84,124.03,620.81,19606.5,16109.26,3497.24,0.03798944227679596,0.007699298415942135,0.17751426839450538
E2.17.3__BY_2019,09-MURRAY CENTRAL STATION,All,1328.23,721.1300000000001,607.0999999999999,19606.5,16109.26,3497.24,0.06774437048937852,0.04476493644028342,0.17359403415264607
E2.17.3__BY_2019,10-SOUTH JORDAN STATION,All,1490.54,1427.3500000000001,63.19,19606.5,16109.26,3497.24,0.07602274755820773,0.08860431826167063,0.018068534043988976
E2.17.3__BY_2019,11-DRAPER STATION,All,1327.55,1298.41,29.139999999999997,19606.5,16109.26,3497.24,0.06770968811363579,0.08060022620530055,0.008332284887511294
E2.17.3__BY_2019,12-LEHI STATION,All,1530.4399999999998,1433.25,97.19,19606.5,16109.26,3497.24,0.07805778695840664,0.0889705672389669,0.027790486211984308
E2.17.3__BY_2019,13-AMERICAN FORK STATION,All,1992.72,1992.91,-0.19,19606.5,16109.26,3497.24,0.10163568204422004,0.12371207615992293,-5.43285562329151e-05
E2.17.3__BY_2019,14-OREM CENTRAL STATION,All,1367.55,1296.55,71.0,19606.5,16109.26,3497.24,0.06974982786320863,0.08048476466330545,0.020301723644931432
E2.17.3__BY_2019,15-PROVO CENTRAL STATION,All,1464.8,628.68,836.12,19606.5,16109.26,3497.24,0.07470991762935761,0.03902600119434412,0.23907996019718408
E2.18.2__BY_2019,01-OGDEN STATION,All,1571.1100000000001,1039.98,531.13,19599.11,16109.62,3489.49,0.08016231349280656,0.06455645757007303,0.15220848891958424
E2.18.2__BY_2019,02-ROY STATION,All,1165.94,1127.48,38.46,19599.11,16109.62,3489.49,0.059489435999899996,0.06998799475096247,0.011021667922819669
E2.18.2__BY_2019,03-CLEARFIELD STATION,All,1274.42,1141.72,132.7,19599.11,16109.62,3489.49,0.06502438120914675,0.07087193863045807,0.03802847980650467
E2.18.2__BY_2019,04-LAYTON STATION,All,1740.14,1530.81,209.32999999999998,19599.11,16109.62,3489.49,0.0887866847014992,0.095024587792884,0.05998870895173793
E2.18.2__BY_2019,05-FARMINGTON STATION,All,606.81,547.22,59.589999999999996,19599.11,16109.62,3489.49,0.030961099764223985,0.03396852315572931,0.017076994059303796
E2.18.2__BY_2019,06-WOODS CROSS STATION,All,950.06,792.1700000000001,157.89,19599.11,16109.62,3489.49,0.048474650124418914,0.04917372352668778,0.04524729974867387
E2.18.2__BY_2019,07-NORTH TEMPLE STATION,All,299.03,241.55,57.480000000000004,19599.11,16109.62,3489.49,0.01525732546018671,0.014994146354786768,0.016472321170142343
E2.18.2__BY_2019,08-SALT LAKE CENTRAL STATION,All,730.17,115.94,614.23,19599.11,16109.62,3489.49,0.03725526312164174,0.007196941951455093,0.17602285720835997
E2.18.2__BY_2019,09-MURRAY CENTRAL STATION,All,1255.76,669.37,586.39,19599.11,16109.62,3489.49,0.06407229716043228,0.041550949060250954,0.16804461396937662
E2.18.2__BY_2019,10-SOUTH JORDAN STATION,All,1393.85,1331.41,62.440000000000005,19599.11,16109.62,3489.49,0.07111802525726933,0.08264689049151998,0.01789373232191524
E2.18.2__BY_2019,11-DRAPER STATION,All,1222.3700000000001,1193.15,29.22,19599.11,16109.62,3489.49,0.062368648372298545,0.07406444099860829,0.008373716502984676
E2.18.2__BY_2019,12-LEHI STATION,All,1465.22,1364.28,100.94,19599.11,16109.62,3489.49,0.07475951714133958,0.08468728623021524,0.028926863237894365
E2.18.2__BY_2019,13-AMERICAN FORK STATION,All,1917.13,1917.14,-0.01,19599.11,16109.62,3489.49,0.09781719680128333,0.11900591075394702,-2.865748289864708e-06
E2.18.2__BY_2019,14-OREM CENTRAL STATION,All,1195.3700000000001,1117.8799999999999,77.49000000000001,19599.11,16109.62,3489.49,0.06099103479698823,0.06939207752883059,0.022206683498161628
E2.18.2__BY_2019,15-PROVO CENTRAL STATION,All,2811.73,1979.52,832.2099999999999,19599.11,16109.62,3489.49,0.14346212659656485,0.12287813120359138,0.23849043843083087
E2.18.2__RTP_2050,01-OGDEN STATION,All,5687.0,4172.02,1514.98,78488.9,59607.08,18881.82,0.07245610525819575,0.06999202108205939,0.08023485024219064
E2.18.2__RTP_2050,02-ROY STATION,All,7094.77,6368.299999999999,726.47,78488.9,59607.08,18881.82,0.0903920172151731,0.10683797964939734,0.038474575014484834
E2.18.2__RTP_2050,03-CLEARFIELD STATION,All,5272.33,3649.0099999999998,1623.32,78488.9,59607.08,18881.82,0.06717293782942557,0.06121772782696283,0.08597264458616807
E2.18.2__RTP_2050,04-LAYTON STATION,All,6222.34,4850.08,1372.26,78488.9,59607.08,18881.82,0.07927668753161275,0.08136751540253272,0.07267625684388475
E2.18.2__RTP_2050,05-FARMINGTON STATION,All,4085.2300000000005,3579.05,506.18,78488.9,59607.08,18881.82,0.0520485062218989,0.0600440417480608,0.026807797129725842
E2.18.2__RTP_2050,06-WOODS CROSS STATION,All,4670.52,3786.46,884.0600000000001,78488.9,59607.08,18881.82,0.05950548421496544,0.06352366195425108,0.0468206984284354
E2.18.2__RTP_2050,07-NORTH TEMPLE STATION,All,1401.63,683.1600000000001,718.47,78488.9,59607.08,18881.82,0.0178576843349824,0.011461054626396731,0.03805088704372778
E2.18.2__RTP_2050,08-SALT LAKE CENTRAL STATION,All,2348.56,516.13,1832.43,78488.9,59607.08,18881.82,0.02992219281962163,0.008658870724752831,0.09704731853179407
E2.18.2__RTP_2050,09-MURRAY CENTRAL STATION,All,5881.8,2062.8599999999997,3818.94,78488.9,59607.08,18881.82,0.07493798486155367,0.03460763385825978,0.20225486738036905
E2.18.2__RTP_2050,10-SOUTH JORDAN STATION,All,5382.65,4535.01,847.64,78488.9,59607.08,18881.82,0.06857848689432519,0.07608173391483025,0.044891858941563896
E2.18.2__RTP_2050,11-DRAPER STATION,All,4149.52,3590.02,559.5,78488.9,59607.08,18881.82,0.05286760293493731,0.060228080288448956,0.029631677454821623
E2.18.2__RTP_2050,12-LEHI STATION,All,8264.5,6584.42,1680.0800000000002,78488.9,59607.08,18881.82,0.10529514364451535,0.11046372343688031,0.08897871073868939
E2.18.2__RTP_2050,13-AMERICAN FORK STATION,All,7223.639999999999,7156.75,66.89,78488.9,59607.08,18881.82,0.09203390543121384,0.12006543517984776,0.0035425610454924367
E2.18.2__RTP_2050,14-OREM CENTRAL STATION,All,3227.51,2602.2799999999997,625.23,78488.9,59607.08,18881.82,0.04112059157409519,0.043657229980062766,0.03311280374455429
E2.18.2__RTP_2050,15-PROVO CENTRAL STATION,All,7576.9,5471.53,2105.37,78488.9,59607.08,18881.82,0.09653466923348397,0.09179329032725642,0.11150249287409794
E2.18.2__RTP_MedDistAdj_2050,01-OGDEN STATION,All,5702.43,4183.86,1518.57,76146.51,56820.56,19325.95,0.07488760811230877,0.073632854023262,0.07857673232105018
E2.18.2__RTP_MedDistAdj_2050,02-ROY STATION,All,7114.889999999999,6386.58,728.3100000000001,76146.51,56820.56,19325.95,0.09343684956802353,0.11239910342312713,0.03768559889682008
E2.18.2__RTP_MedDistAdj_2050,03-CLEARFIELD STATION,All,5284.629999999999,3657.33,1627.3,76146.51,56820.56,19325.95,0.06940081692516177,0.06436631388356609,0.0842028464318701
E2.18.2__RTP_MedDistAdj_2050,04-LAYTON STATION,All,6239.2300000000005,4864.17,1375.06,76146.51,56820.56,19325.95,0.0819371761095814,0.08560580888326338,0.07115096541179088
E2.18.2__RTP_MedDistAdj_2050,05-FARMINGTON STATION,All,4093.3199999999997,3586.2200000000003,507.1,76146.51,56820.56,19325.95,0.05375584514641577,0.0631148302656644,0.026239331054876993
E2.18.2__RTP_MedDistAdj_2050,06-WOODS CROSS STATION,All,4679.99,3794.96,885.03,76146.51,56820.56,19325.95,0.061460334820335166,0.06678850050052305,0.045794902708534375
E2.18.2__RTP_MedDistAdj_2050,07-NORTH TEMPLE STATION,All,1401.4399999999998,682.8399999999999,718.6,76146.51,56820.56,19325.95,0.018404520443550204,0.012017480996315418,0.037183165639981475
E2.18.2__RTP_MedDistAdj_2050,08-SALT LAKE CENTRAL STATION,All,2348.23,516.34,1831.8899999999999,76146.51,56820.56,19325.95,0.030838314191943928,0.009087203646004193,0.09478913067662909
E2.18.2__RTP_MedDistAdj_2050,09-MURRAY CENTRAL STATION,All,5886.74,2062.63,3824.11,76146.51,56820.56,19325.95,0.07730807360705041,0.03630076859502969,0.1978743606394511
E2.18.2__RTP_MedDistAdj_2050,10-SOUTH JORDAN STATION,All,5393.1900000000005,4544.12,849.07,76146.51,56820.56,19325.95,0.07082648961849992,0.0799731646432207,0.04393419210957288
E2.18.2__RTP_MedDistAdj_2050,11-DRAPER STATION,All,4160.5599999999995,3599.52,561.04,76146.51,56820.56,19325.95,0.05463887970702794,0.063348900468422,0.02903039695331924
E2.18.2__RTP_MedDistAdj_2050,12-LEHI STATION,All,8305.83,6619.25,1686.5800000000002,76146.51,56820.56,19325.95,0.1090769622928221,0.11649392403031579,0.08727022474962422
E2.18.2__RTP_MedDistAdj_2050,13-AMERICAN FORK STATION,All,7264.429999999999,7197.1900000000005,67.24,76146.51,56820.56,19325.95,0.0954006953174873,0.1266652422996183,0.003479259751784517
E2.18.2__RTP_MedDistAdj_2050,14-OREM CENTRAL STATION,All,3212.5299999999997,2582.4,630.13,76146.51,56820.56,19325.95,0.04218880156162114,0.04544833771437663,0.0326053829177867
E2.18.2__RTP_MedDistAdj_2050,15-PROVO CENTRAL STATION,All,5059.07,2543.15,2515.92,76146.51,56820.56,19325.95,0.06643863257817069,0.04475756662729125,0.13018350973690815
E2.18.3__BY_2019,01-OGDEN STATION,All,1623.75,1096.24,527.51,19595.02,16101.07,3493.95,0.08286544234198281,0.06808491609563837,0.15097811932053978
E2.18.3__BY_2019,02-ROY STATION,All,1204.6,1166.26,38.339999999999996,19595.02,16101.07,3493.95,0.061474803291856804,0.0724336954003678,0.010973253767226205
E2.18.3__BY_2019,03-CLEARFIELD STATION,All,1307.81,1175.0900000000001,132.72,19595.02,16101.07,3493.95,0.06674195790563112,0.07298210615816217,0.037985660928175846
E2.18.3__BY_2019,04-LAYTON STATION,All,1806.27,1595.8200000000002,210.45,19595.02,16101.07,3493.95,0.09218005391165714,0.09911266766742832,0.06023268793199674
E2.18.3__BY_2019,05-FARMINGTON STATION,All,628.5,568.6600000000001,59.84,19595.02,16101.07,3493.95,0.032074476065857546,0.03531814966334536,0.01712674766381889
E2.18.3__BY_2019,06-WOODS CROSS STATION,All,990.28,832.04,158.24,19595.02,16101.07,3493.95,0.050537330403337175,0.05167606873332021,0.04528971507892214
E2.18.3__BY_2019,07-NORTH TEMPLE STATION,All,301.7,244.25,57.45,19595.02,16101.07,3493.95,0.015396769179107752,0.015169799274209727,0.01644270810973254
E2.18.3__BY_2019,08-SALT LAKE CENTRAL STATION,All,735.76,118.49,617.27,19595.02,16101.07,3493.95,0.03754831584759801,0.007359138243607412,0.1766682408162681
E2.18.3__BY_2019,09-MURRAY CENTRAL STATION,All,1282.88,688.9300000000001,593.9499999999999,19595.02,16101.07,3493.95,0.06546969587170619,0.0427878395659419,0.16999384650610339
E2.18.3__BY_2019,10-SOUTH JORDAN STATION,All,1431.72,1368.98,62.74,19595.02,16101.07,3493.95,0.07306550337789908,0.08502416299040996,0.017956753817312786
E2.18.3__BY_2019,11-DRAPER STATION,All,1265.3400000000001,1236.14,29.2,19595.02,16101.07,3493.95,0.06457457047760094,0.07677377963079474,0.0083573033386282
E2.18.3__BY_2019,12-LEHI STATION,All,1507.52,1406.98,100.53999999999999,19595.02,16101.07,3493.95,0.07693383318822844,0.08738425458680697,0.028775454714578055
E2.18.3__BY_2019,13-AMERICAN FORK STATION,All,1962.48,1962.55,-0.07,19595.02,16101.07,3493.95,0.10015197739017362,0.12188941480286714,-2.003463129123199e-05
E2.18.3__BY_2019,14-OREM CENTRAL STATION,All,1258.78,1182.92,75.86,19595.02,16101.07,3493.95,0.06423979153887059,0.07346840924236712,0.021711816139326552
E2.18.3__BY_2019,15-PROVO CENTRAL STATION,All,2287.63,1457.7199999999998,829.91,19595.02,16101.07,3493.95,0.11674547920849278,0.09053559794473286,0.23752772649866197
OBS,01-OGDEN STATION,All,1948.111,0.0,0.0,20628.010000000002,0.0,0.0,0.09444008413802397,,
OBS,02-ROY STATION,All,867.799,0.0,0.0,20628.010000000002,0.0,0.0,0.04206896351126453,,
OBS,03-CLEARFIELD STATION,All,983.6410000000001,0.0,0.0,20628.010000000002,0.0,0.0,0.04768472576850603,,
OBS,04-LAYTON STATION,All,1497.25,0.0,0.0,20628.010000000002,0.0,0.0,0.07258334662432293,,
OBS,05-FARMINGTON STATION,All,505.536,0.0,0.0,20628.010000000002,0.0,0.0,0.02450725978899564,,
OBS,06-WOODS CROSS STATION,All,767.5,0.0,0.0,20628.010000000002,0.0,0.0,0.03720669129014383,,
OBS,07-NORTH TEMPLE STATION,All,996.82,0.0,0.0,20628.010000000002,0.0,0.0,0.048323614347675806,,
OBS,08-SALT LAKE CENTRAL STATION,All,897.182,0.0,0.0,20628.010000000002,0.0,0.0,0.04349338593494961,,
OBS,09-MURRAY CENTRAL STATION,All,1835.317,0.0,0.0,20628.010000000002,0.0,0.0,0.08897208213492236,,
OBS,10-SOUTH JORDAN STATION,All,1192.037,0.0,0.0,20628.010000000002,0.0,0.0,0.05778729988981002,,
OBS,11-DRAPER STATION,All,1080.296,0.0,0.0,20628.010000000002,0.0,0.0,0.05237034498238075,,
OBS,12-LEHI STATION,All,1420.5610000000001,0.0,0.0,20628.010000000002,0.0,0.0,0.06886563463950231,,
OBS,13-AMERICAN FORK STATION,All,1559.845,0.0,0.0,20628.010000000002,0.0,0.0,0.07561781286706763,,
OBS,14-OREM CENTRAL STATION,All,1846.828,0.0,0.0,20628.010000000002,0.0,0.0,0.08953010978761401,,
OBS,15-PROVO CENTRAL STATION,All,3229.287,0.0,0.0,20628.010000000002,0.0,0.0,0.15654864429482046,,
v910-official__BY_2019,01-OGDEN STATION,All,1275.1399999999999,627.0,648.1400000000001,18614.89,14903.05,3711.84,0.06850107628892783,0.042071924874438456,0.17461420750894438
v910-official__BY_2019,02-ROY STATION,All,1412.82,1373.88,38.94,18614.89,14903.05,3711.84,0.07589730586643273,0.09218784074400879,0.010490753911806542
v910-official__BY_2019,03-CLEARFIELD STATION,All,1263.56,1158.07,105.49000000000001,18614.89,14903.05,3711.84,0.06787899364433526,0.07770691234344647,0.02841986723565671
v910-official__BY_2019,04-LAYTON STATION,All,1204.99,1007.29,197.7,18614.89,14903.05,3711.84,0.06473258772950041,0.06758952026598582,0.05326199405146773
v910-official__BY_2019,05-FARMINGTON STATION,All,582.42,540.59,41.83,18614.89,14903.05,3711.84,0.03128785611948284,0.036273782883369514,0.01126934350618561
v910-official__BY_2019,06-WOODS CROSS STATION,All,1334.17,1246.48,87.69,18614.89,14903.05,3711.84,0.07167219360415238,0.08363925505181825,0.023624401913875596
v910-official__BY_2019,07-NORTH TEMPLE STATION,All,304.05,248.61,55.440000000000005,18614.89,14903.05,3711.84,0.016333698453227498,0.01668182016432878,0.014935988620199148
v910-official__BY_2019,08-SALT LAKE CENTRAL STATION,All,746.8,160.34,586.4599999999999,18614.89,14903.05,3711.84,0.040118421328302234,0.0107588715061682,0.15799711194448035
v910-official__BY_2019,09-MURRAY CENTRAL STATION,All,1480.9099999999999,917.4,563.51,18614.89,14903.05,3711.84,0.07955513032846286,0.06155786902680995,0.15181419457735246
v910-official__BY_2019,10-SOUTH JORDAN STATION,All,1670.84,1609.3200000000002,61.52,18614.89,14903.05,3711.84,0.08975825266762254,0.10798594918489841,0.016573990258200784
v910-official__BY_2019,11-DRAPER STATION,All,1293.3,1263.9699999999998,29.330000000000002,18614.89,14903.05,3711.84,0.06947663939996422,0.08481284032463153,0.007901741454373034
v910-official__BY_2019,12-LEHI STATION,All,1655.52,1518.32,137.2,18614.89,14903.05,3711.84,0.08893525559377466,0.10187981654761945,0.036962800120694854
v910-official__BY_2019,13-AMERICAN FORK STATION,All,1603.51,1603.3500000000001,0.16,18614.89,14903.05,3711.84,0.08614125573667102,0.10758536004374945,4.3105306263201e-05
v910-official__BY_2019,14-OREM CENTRAL STATION,All,1358.76,1256.4499999999998,102.31,18614.89,14903.05,3711.84,0.0729931791162881,0.08430824562757287,0.027563149273675588
v910-official__BY_2019,15-PROVO CENTRAL STATION,All,1428.1000000000001,371.98,1056.1200000000001,18614.89,14903.05,3711.84,0.07671815412285542,0.024959991411154094,0.284527350316824
v910-official__RTP_2050,01-OGDEN STATION,All,5009.6,3361.4100000000003,1648.1899999999998,75187.77,55696.75,19491.02,0.06662785716347219,0.06035199540368155,0.08456150576008849
v910-official__RTP_2050,02-ROY STATION,All,5736.99,4998.46,738.53,75187.77,55696.75,19491.02,0.07630216988746973,0.08974419512808197,0.03789078252446511
v910-official__RTP_2050,03-CLEARFIELD STATION,All,5002.219999999999,3603.31,1398.91,75187.77,55696.75,19491.02,0.06652970290248,0.06469515725782922,0.07177202629723842
v910-official__RTP_2050,04-LAYTON STATION,All,5052.08,3842.7799999999997,1209.3,75187.77,55696.75,19491.02,0.06719284266576864,0.06899468999537675,0.0620439566528586
v910-official__RTP_2050,05-FARMINGTON STATION,All,3844.98,3446.35,398.63,75187.77,55696.75,19491.02,0.051138369976925765,0.061877039504100326,0.020451982502711505
v910-official__RTP_2050,06-WOODS CROSS STATION,All,5546.77,4926.2,620.5699999999999,75187.77,55696.75,19491.02,0.07377223716037862,0.08844681242621877,0.031838764723447
v910-official__RTP_2050,07-NORTH TEMPLE STATION,All,1359.9299999999998,675.86,684.07,75187.77,55696.75,19491.02,0.01808711709364435,0.012134639812915475,0.035096675289440986
v910-official__RTP_2050,08-SALT LAKE CENTRAL STATION,All,2348.56,521.96,1826.6,75187.77,55696.75,19491.02,0.031235931056340677,0.009371462428238633,0.09371495180857646
v910-official__RTP_2050,09-MURRAY CENTRAL STATION,All,6668.47,2977.88,3690.5899999999997,75187.77,55696.75,19491.02,0.08869088682906807,0.05346595627213437,0.18934822292522402
v910-official__RTP_2050,10-SOUTH JORDAN STATION,All,5957.07,5147.55,809.52,75187.77,55696.75,19491.02,0.07922924167055359,0.09242101199800706,0.041532972620211765
