Purpose,Period,AccessMode,SegID,LinkID,Direction,N,Mode,Name,LongName,RouteDir,Headway,Board,Board_FromSkim_LCL,Board_FromSkim_COR,Board_FromSkim_BRT,Board_FromSkim_EXP,Board_FromSkim_LRT,Board_FromSkim_CRT,Alight,Alight_FromSkim_LCL,Alight_FromSkim_COR,Alight_FromSkim_BRT,Alight_FromSkim_EXP,Alight_FromSkim_LRT,Alight_FromSkim_CRT
All,ok,walk,2094_008.0,22706_22808,NB,  22706.00,      4.00,S232,S232,      1.00,     60.00,      3.21,      2.39,      0.22,         0,         0,      0.60,         0,      0.81,      0.81,         0,         0,         0,         0,         0
All,ok,walk,2094_009.0,22859_22915,NB,  22859.00,      4.00,S232,S232,      1.00,     60.00,      3.12,      0.31,      0.29,         0,         0,      2.52,         0,      2.44,      2.44,         0,         0,         0,         0,         0
All,ok,walk,2094_009.0,22980_23035,NB,  22980.00,      4.00,S232,S232,      1.00,     60.00,      7.40,      2.29,      0.42,         0,         0,      4.69,         0,      1.16,      1.16,         0,         0,         0,         0,         0
All,ok,walk,2094_010.0,23112_23195,NB,  23112.00,      4.00,S232,S232,      1.00,     60.00,      4.54,      0.46,      0.39,         0,         0,      3.69,         0,      0.39,      0.39,         0,         0,         0,         0,         0
All,ok,walk,2094_010.0,23195_23273,NB,  23195.00,      4.00,S232,S232,      1.00,     60.00,      0.51,      0.51,         0,         0,         0,         0,         0,      0.66,      0.66,         0,         0,         0,         0,         0
All,ok,walk,2215_000.5,23302_23349,EB,  23302.00,      4.00,S232,S232,      1.00,     60.00,      0.60,      0.60,         0,         0,         0,         0,         0,      5.21,      5.21,         0,         0,         0,         0,         0
All,ok,walk,,15069_23429,EB,  15069.00,      4.00,S232,S232,      2.00,     60.00,      1.82,      0.88,      0.51,         0,         0,      0.43,         0,     25.90,      4.53,      2.79,         0,         0,     18.58,         0
All,ok,walk,2094_010.0,23302_23273,SB,  23302.00,      4.00,S232,S232,      2.00,     60.00,      1.91,      1.91,         0,         0,         0,         0,         0,      0.34,      0.34,         0,         0,         0,         0,         0
All,ok,walk,2094_010.0,23195_23112,SB,  23195.00,      4.00,S232,S232,      2.00,     60.00,      1.05,      1.05,         0,         0,         0,         0,         0,      0.14,      0.14,         0,         0,         0,         0,         0
All,ok,walk,2094_009.0,23112_23035,SB,  23112.00,      4.00,S232,S232,      2.00,     60.00,      0.08,      0.08,         0,         0,         0,         0,         0,      1.02,      0.30,      0.34,         0,         0,      0.38,         0
All,ok,walk,2094_009.0,22980_22915,SB,  22980.00,      4.00,S232,S232,      2.00,     60.00,      1.00,      1.00,         0,         0,         0,         0,         0,      0.75,      0.71,      0.03,         0,         0,      0.01,         0
All,ok,walk,2094_008.0,22859_22808,SB,  22859.00,      4.00,S232,S232,      2.00,     60.00,      1.53,      1.40,         0,         0,         0,      0.13,         0,      0.31,      0.29,      0.01,         0,         0,      0.01,         0
All,ok,walk,2094_008.0,22706_22626,SB,  22706.00,      4.00,S232,S232,      2.00,     60.00,      1.17,      0.97,         0,         0,         0,      0.20,         0,      0.95,      0.94,      0.01,         0,         0,         0,         0
All,ok,walk,2094_007.0,22626_22582,SB,  22626.00,      4.00,S232,S232,      2.00,     60.00,      0.34,      0.33,         0,         0,         0,      0.01,         0,      0.45,      0.45,         0,         0,         0,         0,         0
All,ok,walk,2094_007.0,22527_22408,SB,  22527.00,      4.00,S232,S232,      2.00,     60.00,      2.21,      1.90,         0,         0,         0,      0.31,         0,      1.62,      1.58,      0.03,         0,         0,      0.01,         0
All,ok,walk,2094_006.0,22408_22355,SB,  22408.00,      4.00,S232,S232,      2.00,     60.00,      2.40,      1.05,         0,         0,         0,      1.35,         0,      0.96,      0.91,      0.03,         0,         0,      0.02,         0
All,ok,walk,2094_006.0,22235_22183,SB,  22235.00,      4.00,S232,S232,      2.00,     60.00,      2.87,      0.41,         0,         0,         0,      2.46,         0,      0.72,      0.71,      0.01,         0,         0,         0,         0
All,ok,walk,2094_005.0,22183_22068,SB,  22183.00,      4.00,S232,S232,      2.00,     60.00,      0.14,      0.14,         0,         0,         0,         0,         0,      0.25,      0.25,         0,         0,         0,         0,         0
All,ok,walk,2094_005.0,22068_21953,SB,  22068.00,      4.00,S232,S232,      2.00,     60.00,      5.41,      0.87,         0,         0,         0,      4.54,         0,      1.22,      1.19,      0.03,         0,         0,         0,         0
All,ok,walk,2094_004.0,21953_21901,SB,  21953.00,      4.00,S232,S232,      2.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.34,      0.34,         0,         0,         0,         0,         0
All,ok,walk,2094_004.0,21901_21848,SB,  21901.00,      4.00,S232,S232,      2.00,     60.00,      0.03,      0.03,         0,         0,         0,         0,         0,      1.72,      1.70,      0.02,         0,         0,         0,         0
All,ok,walk,2094_004.0,21783_21763,SB,  21783.00,      4.00,S232,S232,      2.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.31,      0.31,         0,         0,         0,         0,         0
All,ok,walk,UTA_3005,21763_15036,WB,  15036.00,      4.00,S232,S232,      2.00,     60.00,         0,         0,         0,         0,         0,         0,         0,     10.89,      1.89,         0,         0,         0,      9.00,         0
All,ok,walk,UTA_3005,15036_21763,EB,  15036.00,      4.00,S240,S240,      1.00,     30.00,      6.92,      1.78,         0,         0,         0,      5.14,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,2094_003.5,21719_21683,SB,  21719.00,      4.00,S240,S240,      1.00,     30.00,      1.51,      1.51,         0,         0,         0,         0,         0,      0.14,      0.14,         0,         0,         0,         0,         0
All,ok,walk,0209_007.7,21683_21663,WB,  21683.00,      4.00,S240,S240,      1.00,     30.00,      0.84,      0.84,         0,         0,         0,         0,         0,      0.10,      0.06,         0,         0,         0,      0.04,         0
All,ok,walk,0209_007.7,21618_21592,WB,  21618.00,      4.00,S240,S240,      1.00,     30.00,      3.59,      3.58,      0.01,         0,         0,         0,         0,      1.15,      1.15,         0,         0,         0,         0,         0
All,ok,walk,0209_007.2,21539_21490,WB,  21539.00,      4.00,S240,S240,      1.00,     30.00,      2.24,      2.21,      0.03,         0,         0,         0,         0,      2.21,      1.18,         0,         0,         0,      1.03,         0
All,ok,walk,2107_004.5,21490_21513,NB,  21490.00,      4.00,S240,S240,      1.00,     30.00,      1.77,      1.77,         0,         0,         0,         0,         0,      0.12,      0.12,         0,         0,         0,         0,         0
All,ok,walk,2107_004.7,21603_21701,NB,  21603.00,      4.00,S240,S240,      1.00,     30.00,      5.22,      5.06,      0.16,         0,         0,         0,         0,      2.12,      0.95,         0,         0,         0,      1.17,         0
All,ok,walk,2104_000.0,21765_21793,NB,  21765.00,      4.00,S240,S240,      1.00,     30.00,      1.47,      1.39,      0.08,         0,         0,         0,         0,      1.32,      1.28,         0,         0,         0,      0.04,         0
All,ok,walk,2104_000.0,21913_21941,NB,  21913.00,      4.00,S240,S240,      1.00,     30.00,      2.84,      2.70,      0.14,         0,         0,         0,         0,      8.41,      7.00,         0,         0,         0,      1.41,         0
All,ok,walk,2113_000.0,21941_21931,NB,  21941.00,      4.00,S240,S240,      1.00,     30.00,      4.72,      4.37,      0.35,         0,         0,         0,         0,      2.10,      1.21,         0,         0,         0,      0.89,         0
All,ok,walk,2113_000.0,22033_22129,NB,  22033.00,      4.00,S240,S240,      1.00,     30.00,      0.15,      0.08,      0.06,         0,         0,      0.01,         0,      0.78,      0.52,         0,         0,         0,      0.26,         0
All,ok,walk,2120_001.7,22129_22188,EB,  22129.00,      4.00,S240,S240,      1.00,     30.00,      1.73,      1.57,         0,         0,         0,      0.16,         0,      0.68,      0.56,         0,         0,         0,      0.12,         0
All,ok,walk,2160_000.0,22188_22224,NB,  22188.00,      4.00,S240,S240,      1.00,     30.00,      5.36,      4.46,      0.44,         0,         0,      0.46,         0,      1.04,      0.89,         0,         0,         0,      0.15,         0
All,ok,walk,2160_000.0,22263_22277,NB,  22263.00,      4.00,S240,S240,      1.00,     30.00,      4.87,      4.02,      0.40,         0,         0,      0.45,         0,      1.20,      1.20,         0,         0,         0,         0,         0
All,ok,walk,2160_001.0,22400_22444,NB,  22400.00,      4.00,S240,S240,      1.00,     30.00,      3.83,      3.23,      0.35,         0,         0,      0.25,         0,      3.69,      3.69,         0,         0,         0,         0,         0
All,ok,walk,2244_000.7,22444_22389,WB,  22444.00,      4.00,S240,S240,      1.00,     30.00,      0.44,      0.38,      0.03,         0,         0,      0.03,         0,      0.53,      0.53,         0,         0,         0,         0,         0
All,ok,walk,2163_000.0,22379_22399,NB,  22379.00,      4.00,S240,S240,      1.00,     30.00,      5.74,      3.91,      0.18,         0,         0,      1.65,         0,      2.49,      2.47,         0,         0,         0,      0.02,         0
All,ok,walk,2240_001.8,22583_22604,EB,  22583.00,      4.00,S240,S240,      1.00,     30.00,     10.24,      3.44,      0.49,         0,         0,      6.31,         0,      4.34,      4.34,         0,         0,         0,         0,         0
All,ok,walk,2160_002.0,22628_22695,NB,  22628.00,      4.00,S240,S240,      1.00,     30.00,      8.83,      3.24,      0.78,         0,         0,      4.81,         0,      3.71,      3.71,         0,         0,         0,         0,         0
All,ok,walk,2160_003.1,22923_23033,NB,  22923.00,      4.00,S240,S240,      1.00,     30.00,      3.00,      1.87,      1.13,         0,         0,         0,         0,      1.56,      1.56,         0,         0,         0,         0,         0
All,ok,walk,0171_005.5,23124_23168,EB,  23124.00,      4.00,S240,S240,      1.00,     30.00,      3.26,      3.26,         0,         0,         0,         0,         0,     11.56,      6.92,      4.64,         0,         0,         0,         0
All,ok,walk,0171_005.8,23231_23256,EB,  23231.00,      4.00,S240,S240,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      1.46,      1.46,         0,         0,         0,         0,         0
All,ok,walk,0171_006.0,23303_23365,EB,  23303.00,      4.00,S240,S240,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      2.68,      2.68,         0,         0,         0,         0,         0
All,ok,walk,2094_010.8,23365_23337,SB,  23365.00,      4.00,S240,S240,      1.00,     30.00,      0.85,      0.85,         0,         0,         0,         0,         0,      4.30,      4.30,         0,         0,         0,         0,         0
All,ok,walk,2094_010.8,23337_23302,SB,  23337.00,      4.00,S240,S240,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      1.10,      1.10,         0,         0,         0,         0,         0
All,ok,walk,2215_000.5,23302_23349,EB,  23302.00,      4.00,S240,S240,      1.00,     30.00,      1.21,      1.21,         0,         0,         0,         0,         0,      0.63,      0.63,         0,         0,         0,         0,         0
All,ok,walk,,15069_23429,EB,  15069.00,      4.00,S240,S240,      2.00,     30.00,      3.94,      3.41,         0,         0,         0,      0.53,         0,     21.20,      7.07,         0,         0,         0,     14.13,         0
All,ok,walk,2094_010.8,23302_23337,NB,  23302.00,      4.00,S240,S240,      2.00,     30.00,      0.82,      0.82,         0,         0,         0,         0,         0,      0.69,      0.69,         0,         0,         0,         0,         0
All,ok,walk,2094_010.8,23337_23365,NB,  23337.00,      4.00,S240,S240,      2.00,     30.00,      0.52,      0.52,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,0171_006.0,23365_23303,WB,  23365.00,      4.00,S240,S240,      2.00,     30.00,      2.11,      2.11,         0,         0,         0,         0,         0,      0.48,      0.41,         0,         0,         0,      0.07,         0
All,ok,walk,0171_006.0,23303_23256,WB,  23303.00,      4.00,S240,S240,      2.00,     30.00,      2.79,      2.79,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,0171_005.8,23231_23219,WB,  23231.00,      4.00,S240,S240,      2.00,     30.00,      0.63,      0.63,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,2160_003.1,23124_23033,SB,  23124.00,      4.00,S240,S240,      2.00,     30.00,     10.29,      7.11,      3.18,         0,         0,         0,         0,      2.65,      2.65,         0,         0,         0,         0,         0
All,ok,walk,2160_003.1,22923_22866,SB,  22923.00,      4.00,S240,S240,      2.00,     30.00,      4.53,      4.53,         0,         0,         0,         0,         0,      1.04,      0.84,      0.20,         0,         0,         0,         0
All,ok,walk,2240_001.8,22628_22604,WB,  22628.00,      4.00,S240,S240,      2.00,     30.00,      2.92,      2.92,         0,         0,         0,         0,         0,      5.00,      4.52,      0.34,         0,         0,      0.14,         0
All,ok,walk,2163_000.0,22583_22556,SB,  22583.00,      4.00,S240,S240,      2.00,     30.00,      5.35,      5.31,         0,         0,         0,      0.04,         0,      1.82,      1.65,      0.08,         0,         0,      0.09,         0
All,ok,walk,2244_000.7,22379_22389,EB,  22379.00,      4.00,S240,S240,      2.00,     30.00,      6.95,      6.80,         0,         0,         0,      0.15,         0,      2.24,      2.04,      0.14,         0,         0,      0.06,         0
All,ok,walk,2160_001.0,22444_22400,SB,  22444.00,      4.00,S240,S240,      2.00,     30.00,      0.37,      0.32,         0,         0,         0,      0.05,         0,      0.79,      0.71,      0.06,         0,         0,      0.02,         0
All,ok,walk,2160_000.0,22400_22345,SB,  22400.00,      4.00,S240,S240,      2.00,     30.00,      4.88,      4.88,         0,         0,         0,         0,         0,      3.95,      3.75,      0.16,         0,         0,      0.04,         0
All,ok,walk,2160_000.0,22263_22224,SB,  22263.00,      4.00,S240,S240,      2.00,     30.00,      4.70,      4.61,         0,         0,         0,      0.09,         0,      1.67,      1.54,      0.09,         0,         0,      0.04,         0
All,ok,walk,2120_001.7,22188_22129,WB,  22188.00,      4.00,S240,S240,      2.00,     30.00,      3.63,      3.47,         0,         0,         0,      0.16,         0,      2.33,      2.17,      0.11,         0,         0,      0.05,         0
All,ok,walk,2113_000.0,22129_22033,SB,  22129.00,      4.00,S240,S240,      2.00,     30.00,      7.73,      4.34,         0,         0,         0,      3.39,         0,      0.72,      0.66,      0.04,         0,         0,      0.02,         0
All,ok,walk,2113_000.0,22033_22015,SB,  22033.00,      4.00,S240,S240,      2.00,     30.00,      2.90,      0.24,         0,         0,         0,      2.66,         0,      0.76,      0.70,      0.05,         0,         0,      0.01,         0
All,ok,walk,2104_000.0,21941_21913,SB,  21941.00,      4.00,S240,S240,      2.00,     30.00,     13.15,      2.44,         0,         0,         0,     10.71,         0,      3.63,      3.47,      0.16,         0,         0,         0,         0
All,ok,walk,2104_000.0,21913_21902,SB,  21913.00,      4.00,S240,S240,      2.00,     30.00,      4.57,      1.80,         0,         0,         0,      2.77,         0,     20.28,     19.13,      1.15,         0,         0,         0,         0
All,ok,walk,2107_004.7,21765_21701,SB,  21765.00,      4.00,S240,S240,      2.00,     30.00,      1.39,      1.36,         0,         0,         0,      0.03,         0,      2.09,      2.01,      0.08,         0,         0,         0,         0
All,ok,walk,2107_004.7,21603_21513,SB,  21603.00,      4.00,S240,S240,      2.00,     30.00,      7.87,      1.84,         0,         0,         0,      6.03,         0,      2.36,      2.29,      0.07,         0,         0,         0,         0
All,ok,walk,0209_007.2,21490_21539,EB,  21490.00,      4.00,S240,S240,      2.00,     30.00,      0.60,      0.60,         0,         0,         0,         0,         0,      0.45,      0.44,      0.01,         0,         0,         0,         0
All,ok,walk,0209_007.2,21539_21567,EB,  21539.00,      4.00,S240,S240,      2.00,     30.00,      4.74,      1.23,         0,         0,         0,      3.51,         0,      2.36,      2.32,      0.04,         0,         0,         0,         0
All,ok,walk,0209_007.7,21618_21656,EB,  21618.00,      4.00,S240,S240,      2.00,     30.00,      0.14,      0.14,         0,         0,         0,         0,         0,      8.89,      8.50,      0.39,         0,         0,         0,         0
All,ok,walk,2094_003.5,21683_21719,NB,  21683.00,      4.00,S240,S240,      2.00,     30.00,      0.12,      0.08,         0,         0,         0,      0.04,         0,      1.73,      1.72,      0.01,         0,         0,         0,         0
All,ok,walk,2094_003.5,21719_21755,NB,  21719.00,      4.00,S240,S240,      2.00,     30.00,      0.09,      0.09,         0,         0,         0,         0,         0,      1.00,      0.99,      0.01,         0,         0,         0,         0
All,ok,walk,UTA_3005,21763_15036,WB,  15036.00,      4.00,S240,S240,      2.00,     30.00,         0,         0,         0,         0,         0,         0,         0,     30.87,      1.24,         0,         0,         0,     29.63,         0
All,ok,walk,,15069_23429,EB,  15069.00,      4.00,S248,S248,      1.00,     60.00,      2.35,      1.25,      0.03,         0,         0,      1.07,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,2040_015.4,23470_23506,NB,  23470.00,      4.00,S248,S248,      1.00,     60.00,      0.32,      0.32,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,2040_015.6,23582_23657,NB,  23582.00,      4.00,S248,S248,      1.00,     60.00,      0.91,      0.91,         0,         0,         0,         0,         0,      0.09,         0,      0.03,         0,         0,      0.06,         0
All,ok,walk,2246_003.0,23590_23508,WB,  23590.00,      4.00,S248,S248,      1.00,     60.00,      2.00,      2.00,         0,         0,         0,         0,         0,      0.50,      0.50,         0,         0,         0,         0,         0
All,ok,walk,2246_002.5,23438_23369,WB,  23438.00,      4.00,S248,S248,      1.00,     60.00,      2.11,      2.11,         0,         0,         0,         0,         0,      0.38,      0.38,         0,         0,         0,         0,         0
All,ok,walk,2246_002.3,23369_23348,WB,  23369.00,      4.00,S248,S248,      1.00,     60.00,      0.04,      0.04,         0,         0,         0,         0,         0,      0.63,      0.38,         0,         0,         0,      0.25,         0
All,ok,walk,2246_002.3,23348_23339,WB,  23348.00,      4.00,S248,S248,      1.00,     60.00,      0.22,      0.22,         0,         0,         0,         0,         0,      0.18,      0.18,         0,         0,         0,         0,         0
All,ok,walk,2246_002.0,23299_23258,WB,  23299.00,      4.00,S248,S248,      1.00,     60.00,      1.37,      1.37,         0,         0,         0,         0,         0,      0.49,      0.49,         0,         0,         0,         0,         0
All,ok,walk,2246_001.5,23258_23185,WB,  23258.00,      4.00,S248,S248,      1.00,     60.00,      0.06,      0.06,         0,         0,         0,         0,         0,      1.44,      1.13,         0,         0,         0,      0.31,         0
All,ok,walk,2246_001.0,23127_23037,WB,  23127.00,      4.00,S248,S248,      1.00,     60.00,      1.24,      1.23,      0.01,         0,         0,         0,         0,      1.03,      0.58,         0,         0,         0,      0.45,         0
All,ok,walk,2156_011.6,22988_22913,SB,  22988.00,      4.00,S248,S248,      1.00,     60.00,      1.33,      1.32,      0.01,         0,         0,         0,         0,      1.14,      1.14,         0,         0,         0,         0,         0
All,ok,walk,2156_011.6,22913_22874,SB,  22913.00,      4.00,S248,S248,      1.00,     60.00,      1.66,      1.66,         0,         0,         0,         0,         0,      0.42,      0.42,         0,         0,         0,         0,         0
All,ok,walk,2156_010.6,22874_22824,SB,  22874.00,      4.00,S248,S248,      1.00,     60.00,      1.09,      0.82,      0.27,         0,         0,         0,         0,      0.28,      0.26,      0.02,         0,         0,         0,         0
All,ok,walk,2156_010.6,22750_22636,SB,  22750.00,      4.00,S248,S248,      1.00,     60.00,      2.07,      2.07,         0,         0,         0,         0,         0,      1.47,      1.47,         0,         0,         0,         0,         0
All,ok,walk,2156_009.6,22636_22568,SB,  22636.00,      4.00,S248,S248,      1.00,     60.00,      0.65,      0.65,         0,         0,         0,         0,         0,      1.05,      1.05,         0,         0,         0,         0,         0
All,ok,walk,2156_009.6,22483_22409,SB,  22483.00,      4.00,S248,S248,      1.00,     60.00,      1.77,      1.77,         0,         0,         0,         0,         0,      1.30,      1.26,      0.04,         0,         0,         0,         0
All,ok,walk,2156_008.7,22409_22381,SB,  22409.00,      4.00,S248,S248,      1.00,     60.00,      0.24,      0.22,         0,         0,         0,      0.02,         0,      0.98,      0.98,         0,         0,         0,         0,         0
All,ok,walk,2156_008.7,22328_22304,SB,  22328.00,      4.00,S248,S248,      1.00,     60.00,      0.58,      0.52,         0,         0,         0,      0.06,         0,      0.79,      0.74,      0.05,         0,         0,         0,         0
All,ok,walk,2156_008.7,22217_22226,SB,  22217.00,      4.00,S248,S248,      1.00,     60.00,      1.59,      1.46,         0,         0,         0,      0.13,         0,      0.99,      0.99,         0,         0,         0,         0,         0
All,ok,walk,,22198_22182,WB,  22198.00,      4.00,S248,S248,      1.00,     60.00,      0.30,      0.30,         0,         0,         0,         0,         0,      1.48,      1.48,         0,         0,         0,         0,         0
All,ok,walk,2156_007.4,22182_22171,SB,  22182.00,      4.00,S248,S248,      1.00,     60.00,      0.49,      0.42,         0,         0,         0,      0.07,         0,      0.34,      0.34,         0,         0,         0,         0,         0
All,ok,walk,2156_007.4,22089_21959,SB,  22089.00,      4.00,S248,S248,      1.00,     60.00,      1.37,      1.17,         0,         0,         0,      0.20,         0,      2.16,      2.11,      0.05,         0,         0,         0,         0
All,ok,walk,2156_006.9,21959_21951,SB,  21959.00,      4.00,S248,S248,      1.00,     60.00,      0.28,      0.28,         0,         0,         0,         0,         0,      0.06,      0.06,         0,         0,         0,         0,         0
All,ok,walk,2156_006.9,21891_21849,SB,  21891.00,      4.00,S248,S248,      1.00,     60.00,      0.89,      0.86,         0,         0,         0,      0.03,         0,      0.58,      0.58,         0,         0,         0,         0,         0
All,ok,walk,2156_006.4,21849_21802,SB,  21849.00,      4.00,S248,S248,      1.00,     60.00,      2.29,      0.01,         0,         0,         0,      2.28,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,2156_006.4,21794_21775,SB,  21794.00,      4.00,S248,S248,      1.00,     60.00,      0.04,      0.04,         0,         0,         0,         0,         0,      0.50,      0.49,      0.01,         0,         0,         0,         0
All,ok,walk,2165_002.1,21741_21704,WB,  21741.00,      4.00,S248,S248,      1.00,     60.00,      0.06,      0.06,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,2195_001.8,21704_21680,SB,  21704.00,      4.00,S248,S248,      1.00,     60.00,     10.35,      2.07,         0,         0,         0,      8.28,         0,      1.04,      1.03,      0.01,         0,         0,         0,         0
All,ok,walk,2195_001.8,21638_21596,SB,  21638.00,      4.00,S248,S248,      1.00,     60.00,      6.49,      1.66,         0,         0,         0,      4.83,         0,      1.57,      1.54,      0.03,         0,         0,         0,         0
All,ok,walk,2195_000.7,21505_21491,SB,  21505.00,      4.00,S248,S248,      1.00,     60.00,      0.20,      0.10,         0,         0,         0,      0.10,         0,      1.87,      1.84,      0.03,         0,         0,         0,         0
All,ok,walk,2195_000.7,21423_21382,SB,  21423.00,      4.00,S248,S248,      1.00,     60.00,      6.83,      1.32,         0,         0,         0,      5.51,         0,      1.38,      1.36,      0.02,         0,         0,         0,         0
All,ok,walk,2195_000.0,21308_21290,SB,  21308.00,      4.00,S248,S248,      1.00,     60.00,      0.40,      0.07,         0,         0,         0,      0.33,         0,      0.15,      0.15,         0,         0,         0,         0,         0
All,ok,walk,2195_000.0,21290_21205,SB,  21290.00,      4.00,S248,S248,      1.00,     60.00,      2.92,      0.95,         0,         0,         0,      1.97,         0,      2.12,      2.10,      0.02,         0,         0,         0,         0
All,ok,walk,0209_005.7,21205_21253,EB,  21205.00,      4.00,S248,S248,      1.00,     60.00,      0.75,      0.75,         0,         0,         0,         0,         0,      1.29,      1.28,      0.01,         0,         0,         0,         0
All,ok,walk,0209_006.2,21380_21430,EB,  21380.00,      4.00,S248,S248,      1.00,     60.00,      0.24,      0.24,         0,         0,         0,         0,         0,      0.92,      0.92,         0,         0,         0,         0,         0
All,ok,walk,2034_004.4,21430_21417,WB,  21430.00,      4.00,S248,S248,      1.00,     60.00,      0.02,      0.02,         0,         0,         0,         0,         0,      1.95,      1.95,         0,         0,         0,         0,         0
All,ok,walk,2034_004.4,21362_21213,WB,  21362.00,      4.00,S248,S248,      1.00,     60.00,      0.04,      0.04,         0,         0,         0,         0,         0,      0.58,      0.58,         0,         0,         0,         0,         0
All,ok,walk,,15024_21213,WB,  15024.00,      4.00,S248,S248,      2.00,     60.00,      1.49,      0.72,      0.01,         0,         0,      0.76,         0,     24.39,      0.57,         0,         0,         0,     23.82,         0
All,ok,walk,2034_004.4,21362_21417,EB,  21362.00,      4.00,S248,S248,      2.00,     60.00,      0.64,      0.63,      0.01,         0,         0,         0,         0,      0.04,      0.04,         0,         0,         0,         0,         0
All,ok,walk,0209_006.2,21430_21380,WB,  21430.00,      4.00,S248,S248,      2.00,     60.00,      0.51,      0.50,      0.01,         0,         0,         0,         0,      0.06,      0.06,         0,         0,         0,         0,         0
All,ok,walk,0209_006.2,21380_21298,WB,  21380.00,      4.00,S248,S248,      2.00,     60.00,      1.17,      1.15,      0.02,         0,         0,         0,         0,      0.16,      0.16,         0,         0,         0,         0,         0
All,ok,walk,2195_000.0,21205_21290,NB,  21205.00,      4.00,S248,S248,      2.00,     60.00,      1.86,      1.75,      0.11,         0,         0,         0,         0,      0.33,      0.33,         0,         0,         0,         0,         0
All,ok,walk,2195_000.0,21290_21308,NB,  21290.00,      4.00,S248,S248,      2.00,     60.00,      2.47,      2.29,      0.18,         0,         0,         0,         0,      0.86,      0.70,         0,         0,         0,      0.16,         0
All,ok,walk,2195_000.7,21308_21315,NB,  21308.00,      4.00,S248,S248,      2.00,     60.00,      0.16,      0.16,         0,         0,         0,         0,         0,      0.07,      0.05,         0,         0,         0,      0.02,         0
All,ok,walk,2195_000.7,21423_21491,NB,  21423.00,      4.00,S248,S248,      2.00,     60.00,      1.23,      1.15,      0.08,         0,         0,         0,         0,      1.70,      1.39,         0,         0,         0,      0.31,         0
All,ok,walk,2195_001.8,21505_21537,NB,  21505.00,      4.00,S248,S248,      2.00,     60.00,      1.92,      1.78,      0.14,         0,         0,         0,         0,      0.08,      0.08,         0,         0,         0,         0,         0
All,ok,walk,2195_001.8,21638_21654,NB,  21638.00,      4.00,S248,S248,      2.00,     60.00,      2.70,      2.42,      0.28,         0,         0,         0,         0,      1.36,      1.23,         0,         0,         0,      0.13,         0
All,ok,walk,2165_002.1,21704_21741,EB,  21704.00,      4.00,S248,S248,      2.00,     60.00,      3.39,      3.00,      0.39,         0,         0,         0,         0,      1.26,      1.15,         0,         0,         0,      0.11,         0
All,ok,walk,2165_002.1,21741_21775,EB,  21741.00,      4.00,S248,S248,      2.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.05,      0.05,         0,         0,         0,         0,         0
All,ok,walk,2156_006.4,21794_21802,NB,  21794.00,      4.00,S248,S248,      2.00,     60.00,      0.69,      0.60,      0.09,         0,         0,         0,         0,      0.26,      0.26,         0,         0,         0,         0,         0
All,ok,walk,2156_006.9,21849_21891,NB,  21849.00,      4.00,S248,S248,      2.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.02,         0,         0,         0,         0,      0.02,         0
All,ok,walk,2156_006.9,21891_21907,NB,  21891.00,      4.00,S248,S248,      2.00,     60.00,      1.72,      1.55,         0,         0,         0,      0.17,         0,      0.48,      0.48,         0,         0,         0,         0,         0
All,ok,walk,2156_007.4,21959_22089,NB,  21959.00,      4.00,S248,S248,      2.00,     60.00,      0.07,      0.07,         0,         0,         0,         0,         0,      0.31,      0.31,         0,         0,         0,         0,         0
All,ok,walk,2156_007.4,22089_22162,NB,  22089.00,      4.00,S248,S248,      2.00,     60.00,      3.62,      2.87,      0.50,         0,         0,      0.25,         0,      1.40,      1.40,         0,         0,         0,         0,         0
All,ok,walk,,22182_22198,EB,  22182.00,      4.00,S248,S248,      2.00,     60.00,      1.13,      1.13,         0,         0,         0,         0,         0,      0.91,      0.91,         0,         0,         0,         0,         0
All,ok,walk,2156_008.4,22198_22205,NB,  22198.00,      4.00,S248,S248,      2.00,     60.00,      0.95,      0.79,      0.16,         0,         0,         0,         0,      0.48,      0.48,         0,         0,         0,         0,         0
All,ok,walk,2156_008.7,22217_22241,NB,  22217.00,      4.00,S248,S248,      2.00,     60.00,      3.93,      3.68,      0.09,         0,         0,      0.16,         0,      0.68,      0.68,         0,         0,         0,         0,         0
All,ok,walk,2156_008.7,22328_22381,NB,  22328.00,      4.00,S248,S248,      2.00,     60.00,      2.99,      1.19,      0.71,         0,         0,      1.09,         0,      0.60,      0.60,         0,         0,         0,         0,         0
