model,STATION_ID_1,STATION_ID_2,purpose,period,mode,trips_total
E2.14.4__BY_2019,14-Orem,15-Prov,HBO,OK,dCRT,2.9158
E2.14.4__BY_2019,14-Orem,15-Prov,HBO,OK,wCRT,64.0562
E2.14.4__BY_2019,14-Orem,15-Prov,HBO,PK,dCRT,2.67
E2.14.4__BY_2019,14-Orem,15-Prov,HBO,PK,wCRT,18.8447
E2.14.4__BY_2019,14-Orem,15-Prov,HBW,OK,dCRT,4.5459
E2.14.4__BY_2019,14-Orem,15-Prov,HBW,OK,wCRT,20.7875
E2.14.4__BY_2019,14-Orem,15-Prov,HBW,PK,dCRT,12.4859
E2.14.4__BY_2019,14-Orem,15-Prov,HBW,PK,wCRT,35.8115
E2.14.4__BY_2019,14-Orem,15-Prov,NHB,OK,dCRT,0.9437
E2.14.4__BY_2019,14-Orem,15-Prov,NHB,OK,wCRT,10.4223
E2.14.4__BY_2019,14-Orem,15-Prov,NHB,PK,dCRT,0.3902
E2.14.4__BY_2019,14-Orem,15-Prov,NHB,PK,wCRT,3.5719
E2.16.2__BY_2019,01-Ogdn,02-Roy,HBC,PK,dCRT,9.4837
E2.16.2__BY_2019,01-Ogdn,02-Roy,HBC,PK,wCRT,7.5461
E2.16.2__BY_2019,01-Ogdn,02-Roy,HBO,OK,dCRT,9.9451
E2.16.2__BY_2019,01-Ogdn,02-Roy,HBO,OK,wCRT,43.854
E2.16.2__BY_2019,01-Ogdn,02-Roy,HBO,PK,dCRT,3.3669000000000002
E2.16.2__BY_2019,01-Ogdn,02-Roy,HBO,PK,wCRT,14.063
E2.16.2__BY_2019,01-Ogdn,02-Roy,HBW,OK,dCRT,4.8313
E2.16.2__BY_2019,01-Ogdn,02-Roy,HBW,OK,wCRT,15.728
E2.16.2__BY_2019,01-Ogdn,02-Roy,HBW,PK,dCRT,13.9937
E2.16.2__BY_2019,01-Ogdn,02-Roy,HBW,PK,wCRT,25.9314
E2.16.2__BY_2019,01-Ogdn,02-Roy,NHB,OK,dCRT,0.2206
E2.16.2__BY_2019,01-Ogdn,02-Roy,NHB,OK,wCRT,2.817
E2.16.2__BY_2019,01-Ogdn,02-Roy,NHB,PK,dCRT,0.07540000000000001
E2.16.2__BY_2019,01-Ogdn,02-Roy,NHB,PK,wCRT,0.9567
E2.16.2__BY_2019,01-Ogdn,03-Clrf,HBC,PK,dCRT,37.8159
E2.16.2__BY_2019,01-Ogdn,03-Clrf,HBC,PK,wCRT,67.2758
E2.16.2__BY_2019,01-Ogdn,03-Clrf,HBO,OK,dCRT,7.8353
E2.16.2__BY_2019,01-Ogdn,03-Clrf,HBO,OK,wCRT,53.500099999999996
E2.16.2__BY_2019,01-Ogdn,03-Clrf,HBO,PK,dCRT,4.6567
E2.16.2__BY_2019,01-Ogdn,03-Clrf,HBO,PK,wCRT,21.785
E2.16.2__BY_2019,01-Ogdn,03-Clrf,HBW,OK,dCRT,12.9833
E2.16.2__BY_2019,01-Ogdn,03-Clrf,HBW,OK,wCRT,32.0416
E2.16.2__BY_2019,01-Ogdn,03-Clrf,HBW,PK,dCRT,71.8764
E2.16.2__BY_2019,01-Ogdn,03-Clrf,HBW,PK,wCRT,64.8318
E2.16.2__BY_2019,01-Ogdn,03-Clrf,NHB,OK,dCRT,2.0429
E2.16.2__BY_2019,01-Ogdn,03-Clrf,NHB,OK,wCRT,9.3151
E2.16.2__BY_2019,01-Ogdn,03-Clrf,NHB,PK,dCRT,2.2162
E2.16.2__BY_2019,01-Ogdn,03-Clrf,NHB,PK,wCRT,4.5242
E2.16.2__BY_2019,01-Ogdn,04-Layt,HBC,PK,dCRT,32.2369
E2.16.2__BY_2019,01-Ogdn,04-Layt,HBC,PK,wCRT,12.3744
E2.16.2__BY_2019,01-Ogdn,04-Layt,HBO,OK,dCRT,4.2756
E2.16.2__BY_2019,01-Ogdn,04-Layt,HBO,OK,wCRT,15.3135
E2.16.2__BY_2019,01-Ogdn,04-Layt,HBO,PK,dCRT,4.0058
E2.16.2__BY_2019,01-Ogdn,04-Layt,HBO,PK,wCRT,5.1631
E2.16.2__BY_2019,01-Ogdn,04-Layt,HBW,OK,dCRT,8.4131
E2.16.2__BY_2019,01-Ogdn,04-Layt,HBW,OK,wCRT,12.4477
E2.16.2__BY_2019,01-Ogdn,04-Layt,HBW,PK,dCRT,38.1921
E2.16.2__BY_2019,01-Ogdn,04-Layt,HBW,PK,wCRT,20.8572
E2.16.2__BY_2019,01-Ogdn,04-Layt,NHB,OK,dCRT,1.3952
E2.16.2__BY_2019,01-Ogdn,04-Layt,NHB,OK,wCRT,7.0096
E2.16.2__BY_2019,01-Ogdn,04-Layt,NHB,PK,dCRT,1.2179
E2.16.2__BY_2019,01-Ogdn,04-Layt,NHB,PK,wCRT,3.0947999999999998
E2.16.2__BY_2019,01-Ogdn,05-Frmg,HBC,PK,dCRT,32.8163
E2.16.2__BY_2019,01-Ogdn,05-Frmg,HBC,PK,wCRT,1.8423000000000003
E2.16.2__BY_2019,01-Ogdn,05-Frmg,HBO,OK,dCRT,11.5767
E2.16.2__BY_2019,01-Ogdn,05-Frmg,HBO,OK,wCRT,41.7733
E2.16.2__BY_2019,01-Ogdn,05-Frmg,HBO,PK,dCRT,32.5478
E2.16.2__BY_2019,01-Ogdn,05-Frmg,HBO,PK,wCRT,12.0618
E2.16.2__BY_2019,01-Ogdn,05-Frmg,HBW,OK,dCRT,8.1875
E2.16.2__BY_2019,01-Ogdn,05-Frmg,HBW,OK,wCRT,8.3472
E2.16.2__BY_2019,01-Ogdn,05-Frmg,HBW,PK,dCRT,55.9345
E2.16.2__BY_2019,01-Ogdn,05-Frmg,HBW,PK,wCRT,14.9964
E2.16.2__BY_2019,01-Ogdn,05-Frmg,NHB,OK,dCRT,1.0678
E2.16.2__BY_2019,01-Ogdn,05-Frmg,NHB,OK,wCRT,6.4485
E2.16.2__BY_2019,01-Ogdn,05-Frmg,NHB,PK,dCRT,0.6325000000000001
E2.16.2__BY_2019,01-Ogdn,05-Frmg,NHB,PK,wCRT,3.2707
E2.16.2__BY_2019,01-Ogdn,06-WC,HBC,PK,dCRT,58.6443
E2.16.2__BY_2019,01-Ogdn,06-WC,HBC,PK,wCRT,5.8588
E2.16.2__BY_2019,01-Ogdn,06-WC,HBO,OK,dCRT,3.7639
E2.16.2__BY_2019,01-Ogdn,06-WC,HBO,OK,wCRT,1.1231
E2.16.2__BY_2019,01-Ogdn,06-WC,HBO,PK,dCRT,3.6907
E2.16.2__BY_2019,01-Ogdn,06-WC,HBO,PK,wCRT,0.4893
E2.16.2__BY_2019,01-Ogdn,06-WC,HBW,OK,dCRT,3.0426
E2.16.2__BY_2019,01-Ogdn,06-WC,HBW,OK,wCRT,2.1517
E2.16.2__BY_2019,01-Ogdn,06-WC,HBW,PK,dCRT,15.3975
E2.16.2__BY_2019,01-Ogdn,06-WC,HBW,PK,wCRT,9.5344
E2.16.2__BY_2019,01-Ogdn,06-WC,NHB,OK,dCRT,0.6445
E2.16.2__BY_2019,01-Ogdn,06-WC,NHB,OK,wCRT,1.02
E2.16.2__BY_2019,01-Ogdn,06-WC,NHB,PK,dCRT,0.929
E2.16.2__BY_2019,01-Ogdn,06-WC,NHB,PK,wCRT,0.9498
E2.16.2__BY_2019,01-Ogdn,07-NTmp,HBC,PK,dCRT,21.8861
E2.16.2__BY_2019,01-Ogdn,07-NTmp,HBC,PK,wCRT,6.9633
E2.16.2__BY_2019,01-Ogdn,07-NTmp,HBO,OK,dCRT,76.2533
E2.16.2__BY_2019,01-Ogdn,07-NTmp,HBO,OK,wCRT,41.3489
E2.16.2__BY_2019,01-Ogdn,07-NTmp,HBO,PK,dCRT,54.7595
E2.16.2__BY_2019,01-Ogdn,07-NTmp,HBO,PK,wCRT,17.5642
E2.16.2__BY_2019,01-Ogdn,07-NTmp,HBW,OK,dCRT,176.3188
E2.16.2__BY_2019,01-Ogdn,07-NTmp,HBW,OK,wCRT,30.8305
E2.16.2__BY_2019,01-Ogdn,07-NTmp,HBW,PK,dCRT,411.5291
E2.16.2__BY_2019,01-Ogdn,07-NTmp,HBW,PK,wCRT,52.7108
E2.16.2__BY_2019,01-Ogdn,07-NTmp,NHB,OK,dCRT,35.8609
E2.16.2__BY_2019,01-Ogdn,07-NTmp,NHB,OK,wCRT,25.3265
E2.16.2__BY_2019,01-Ogdn,07-NTmp,NHB,PK,dCRT,12.2566
E2.16.2__BY_2019,01-Ogdn,07-NTmp,NHB,PK,wCRT,17.5618
E2.16.2__BY_2019,01-Ogdn,08-SLCn,HBC,PK,dCRT,9.885299999999999
E2.16.2__BY_2019,01-Ogdn,08-SLCn,HBC,PK,wCRT,9.3855
E2.16.2__BY_2019,01-Ogdn,08-SLCn,HBO,OK,dCRT,16.3374
E2.16.2__BY_2019,01-Ogdn,08-SLCn,HBO,OK,wCRT,4.9015
E2.16.2__BY_2019,01-Ogdn,08-SLCn,HBO,PK,dCRT,17.2117
E2.16.2__BY_2019,01-Ogdn,08-SLCn,HBO,PK,wCRT,1.1188
E2.16.2__BY_2019,01-Ogdn,08-SLCn,HBW,OK,dCRT,49.8669
E2.16.2__BY_2019,01-Ogdn,08-SLCn,HBW,OK,wCRT,8.18
E2.16.2__BY_2019,01-Ogdn,08-SLCn,HBW,PK,dCRT,237.6772
E2.16.2__BY_2019,01-Ogdn,08-SLCn,HBW,PK,wCRT,26.8338
E2.16.2__BY_2019,01-Ogdn,08-SLCn,NHB,OK,dCRT,6.6884
E2.16.2__BY_2019,01-Ogdn,08-SLCn,NHB,OK,wCRT,10.0391
E2.16.2__BY_2019,01-Ogdn,08-SLCn,NHB,PK,dCRT,4.5529
E2.16.2__BY_2019,01-Ogdn,08-SLCn,NHB,PK,wCRT,8.5855
E2.16.2__BY_2019,01-Ogdn,09-Murr,HBC,PK,dCRT,15.2421
E2.16.2__BY_2019,01-Ogdn,09-Murr,HBC,PK,wCRT,35.3721
E2.16.2__BY_2019,01-Ogdn,09-Murr,HBO,OK,dCRT,18.1812
E2.16.2__BY_2019,01-Ogdn,09-Murr,HBO,OK,wCRT,15.0662
E2.16.2__BY_2019,01-Ogdn,09-Murr,HBO,PK,dCRT,45.325
E2.16.2__BY_2019,01-Ogdn,09-Murr,HBO,PK,wCRT,5.0222
E2.16.2__BY_2019,01-Ogdn,09-Murr,HBW,OK,dCRT,14.7052
E2.16.2__BY_2019,01-Ogdn,09-Murr,HBW,OK,wCRT,14.8646
E2.16.2__BY_2019,01-Ogdn,09-Murr,HBW,PK,dCRT,49.7588
E2.16.2__BY_2019,01-Ogdn,09-Murr,HBW,PK,wCRT,32.7127
E2.16.2__BY_2019,01-Ogdn,09-Murr,NHB,OK,dCRT,7.4916
E2.16.2__BY_2019,01-Ogdn,09-Murr,NHB,OK,wCRT,6.5977
E2.16.2__BY_2019,01-Ogdn,09-Murr,NHB,PK,dCRT,1.8246
E2.16.2__BY_2019,01-Ogdn,09-Murr,NHB,PK,wCRT,7.128
E2.16.2__BY_2019,01-Ogdn,10-SJ,HBC,PK,dCRT,4.7379
E2.16.2__BY_2019,01-Ogdn,10-SJ,HBO,OK,dCRT,3.9837
E2.16.2__BY_2019,01-Ogdn,10-SJ,HBO,OK,wCRT,0.6835
E2.16.2__BY_2019,01-Ogdn,10-SJ,HBO,PK,dCRT,11.0933
E2.16.2__BY_2019,01-Ogdn,10-SJ,HBO,PK,wCRT,0.25730000000000003
E2.16.2__BY_2019,01-Ogdn,10-SJ,HBW,OK,dCRT,0.578
E2.16.2__BY_2019,01-Ogdn,10-SJ,HBW,OK,wCRT,0.4733
E2.16.2__BY_2019,01-Ogdn,10-SJ,HBW,PK,dCRT,10.0963
E2.16.2__BY_2019,01-Ogdn,10-SJ,HBW,PK,wCRT,2.7098
E2.16.2__BY_2019,01-Ogdn,10-SJ,NHB,OK,dCRT,1.7351
E2.16.2__BY_2019,01-Ogdn,10-SJ,NHB,OK,wCRT,0.8046
E2.16.2__BY_2019,01-Ogdn,10-SJ,NHB,PK,dCRT,0.3716
E2.16.2__BY_2019,01-Ogdn,10-SJ,NHB,PK,wCRT,1.0443
E2.16.2__BY_2019,01-Ogdn,11-Drap,HBC,PK,dCRT,3.3135
E2.16.2__BY_2019,01-Ogdn,11-Drap,HBO,OK,dCRT,2.6954000000000002
E2.16.2__BY_2019,01-Ogdn,11-Drap,HBO,OK,wCRT,0.4407
E2.16.2__BY_2019,01-Ogdn,11-Drap,HBO,PK,dCRT,4.3781
E2.16.2__BY_2019,01-Ogdn,11-Drap,HBO,PK,wCRT,0.147
E2.16.2__BY_2019,01-Ogdn,11-Drap,HBW,OK,dCRT,0.5824
E2.16.2__BY_2019,01-Ogdn,11-Drap,HBW,OK,wCRT,0.5093
E2.16.2__BY_2019,01-Ogdn,11-Drap,HBW,PK,dCRT,6.4586
E2.16.2__BY_2019,01-Ogdn,11-Drap,HBW,PK,wCRT,1.3417000000000001
E2.16.2__BY_2019,01-Ogdn,11-Drap,NHB,OK,dCRT,1.2022
E2.16.2__BY_2019,01-Ogdn,11-Drap,NHB,OK,wCRT,1.6748
E2.16.2__BY_2019,01-Ogdn,11-Drap,NHB,PK,dCRT,0.2798
E2.16.2__BY_2019,01-Ogdn,11-Drap,NHB,PK,wCRT,1.3469
E2.16.2__BY_2019,01-Ogdn,12-Lehi,HBC,PK,dCRT,10.3857
E2.16.2__BY_2019,01-Ogdn,12-Lehi,HBO,OK,dCRT,1.372
E2.16.2__BY_2019,01-Ogdn,12-Lehi,HBO,OK,wCRT,0.5793
E2.16.2__BY_2019,01-Ogdn,12-Lehi,HBO,PK,dCRT,2.6944
E2.16.2__BY_2019,01-Ogdn,12-Lehi,HBO,PK,wCRT,0.36510000000000004
E2.16.2__BY_2019,01-Ogdn,12-Lehi,HBW,OK,dCRT,3.3061
E2.16.2__BY_2019,01-Ogdn,12-Lehi,HBW,OK,wCRT,0.061900000000000004
E2.16.2__BY_2019,01-Ogdn,12-Lehi,HBW,PK,dCRT,23.414
E2.16.2__BY_2019,01-Ogdn,12-Lehi,HBW,PK,wCRT,0.1291
E2.16.2__BY_2019,01-Ogdn,12-Lehi,NHB,OK,dCRT,0.3177
E2.16.2__BY_2019,01-Ogdn,12-Lehi,NHB,OK,wCRT,1.0239
E2.16.2__BY_2019,01-Ogdn,12-Lehi,NHB,PK,dCRT,1.1518
E2.16.2__BY_2019,01-Ogdn,12-Lehi,NHB,PK,wCRT,0.965
E2.16.2__BY_2019,01-Ogdn,13-AF,HBC,PK,dCRT,2.9914
E2.16.2__BY_2019,01-Ogdn,13-AF,HBO,OK,dCRT,1.6709
E2.16.2__BY_2019,01-Ogdn,13-AF,HBO,OK,wCRT,0.1559
E2.16.2__BY_2019,01-Ogdn,13-AF,HBO,PK,dCRT,4.202
E2.16.2__BY_2019,01-Ogdn,13-AF,HBO,PK,wCRT,0.0718
E2.16.2__BY_2019,01-Ogdn,13-AF,HBW,OK,dCRT,0.0551
E2.16.2__BY_2019,01-Ogdn,13-AF,HBW,OK,wCRT,0.0006
E2.16.2__BY_2019,01-Ogdn,13-AF,HBW,PK,dCRT,0.6165
E2.16.2__BY_2019,01-Ogdn,13-AF,HBW,PK,wCRT,0.0121
E2.16.2__BY_2019,01-Ogdn,13-AF,NHB,OK,dCRT,0.4177
E2.16.2__BY_2019,01-Ogdn,13-AF,NHB,OK,wCRT,0.01
E2.16.2__BY_2019,01-Ogdn,13-AF,NHB,PK,dCRT,0.1724
E2.16.2__BY_2019,01-Ogdn,13-AF,NHB,PK,wCRT,0.0532
E2.16.2__BY_2019,01-Ogdn,14-Orem,HBC,PK,dCRT,5.7733
E2.16.2__BY_2019,01-Ogdn,14-Orem,HBO,OK,dCRT,3.1913
E2.16.2__BY_2019,01-Ogdn,14-Orem,HBO,OK,wCRT,2.4068
E2.16.2__BY_2019,01-Ogdn,14-Orem,HBO,PK,dCRT,7.2207
E2.16.2__BY_2019,01-Ogdn,14-Orem,HBO,PK,wCRT,0.6742
E2.16.2__BY_2019,01-Ogdn,14-Orem,HBW,OK,dCRT,1.3814
E2.16.2__BY_2019,01-Ogdn,14-Orem,HBW,OK,wCRT,0.10740000000000001
E2.16.2__BY_2019,01-Ogdn,14-Orem,HBW,PK,dCRT,5.6571
E2.16.2__BY_2019,01-Ogdn,14-Orem,HBW,PK,wCRT,0.4554
E2.16.2__BY_2019,01-Ogdn,14-Orem,NHB,OK,dCRT,2.4058
E2.16.2__BY_2019,01-Ogdn,14-Orem,NHB,OK,wCRT,0.874
E2.16.2__BY_2019,01-Ogdn,14-Orem,NHB,PK,dCRT,0.2482
E2.16.2__BY_2019,01-Ogdn,14-Orem,NHB,PK,wCRT,0.9975
E2.16.2__BY_2019,01-Ogdn,15-Prov,HBC,PK,dCRT,4.1625000000000005
E2.16.2__BY_2019,01-Ogdn,15-Prov,HBC,PK,wCRT,1.7186000000000001
E2.16.2__BY_2019,01-Ogdn,15-Prov,HBO,OK,dCRT,2.3748
E2.16.2__BY_2019,01-Ogdn,15-Prov,HBO,OK,wCRT,1.5696
E2.16.2__BY_2019,01-Ogdn,15-Prov,HBO,PK,dCRT,11.8163
E2.16.2__BY_2019,01-Ogdn,15-Prov,HBO,PK,wCRT,0.7405
E2.16.2__BY_2019,01-Ogdn,15-Prov,HBW,OK,dCRT,2.2035
E2.16.2__BY_2019,01-Ogdn,15-Prov,HBW,OK,wCRT,0.0741
E2.16.2__BY_2019,01-Ogdn,15-Prov,HBW,PK,dCRT,8.737
E2.16.2__BY_2019,01-Ogdn,15-Prov,HBW,PK,wCRT,0.3525
E2.16.2__BY_2019,01-Ogdn,15-Prov,NHB,OK,dCRT,0.1858
E2.16.2__BY_2019,01-Ogdn,15-Prov,NHB,OK,wCRT,1.3006
E2.16.2__BY_2019,01-Ogdn,15-Prov,NHB,PK,dCRT,0.1776
E2.16.2__BY_2019,01-Ogdn,15-Prov,NHB,PK,wCRT,0.8286
E2.16.2__BY_2019,02-Roy,03-Clrf,HBC,PK,dCRT,6.8871
E2.16.2__BY_2019,02-Roy,03-Clrf,HBC,PK,wCRT,2.0655
E2.16.2__BY_2019,02-Roy,03-Clrf,HBO,OK,dCRT,1.8358
E2.16.2__BY_2019,02-Roy,03-Clrf,HBO,OK,wCRT,16.9782
E2.16.2__BY_2019,02-Roy,03-Clrf,HBO,PK,dCRT,1.0209
E2.16.2__BY_2019,02-Roy,03-Clrf,HBO,PK,wCRT,7.9066
E2.16.2__BY_2019,02-Roy,03-Clrf,HBW,OK,dCRT,2.3122
E2.16.2__BY_2019,02-Roy,03-Clrf,HBW,OK,wCRT,9.6945
E2.16.2__BY_2019,02-Roy,03-Clrf,HBW,PK,dCRT,8.1581
E2.16.2__BY_2019,02-Roy,03-Clrf,HBW,PK,wCRT,23.015
E2.16.2__BY_2019,02-Roy,03-Clrf,NHB,OK,dCRT,0.4632
E2.16.2__BY_2019,02-Roy,03-Clrf,NHB,OK,wCRT,1.4669
E2.16.2__BY_2019,02-Roy,03-Clrf,NHB,PK,dCRT,0.2655
E2.16.2__BY_2019,02-Roy,03-Clrf,NHB,PK,wCRT,0.7555000000000001
E2.16.2__BY_2019,02-Roy,04-Layt,HBO,OK,dCRT,1.0492
E2.16.2__BY_2019,02-Roy,04-Layt,HBO,OK,wCRT,4.4545
E2.16.2__BY_2019,02-Roy,04-Layt,HBO,PK,dCRT,0.5232
E2.16.2__BY_2019,02-Roy,04-Layt,HBO,PK,wCRT,1.543
E2.16.2__BY_2019,02-Roy,04-Layt,HBW,OK,dCRT,2.0257
E2.16.2__BY_2019,02-Roy,04-Layt,HBW,OK,wCRT,3.6468
E2.16.2__BY_2019,02-Roy,04-Layt,HBW,PK,dCRT,11.9613
E2.16.2__BY_2019,02-Roy,04-Layt,HBW,PK,wCRT,7.6607
E2.16.2__BY_2019,02-Roy,04-Layt,NHB,OK,dCRT,0.431
E2.16.2__BY_2019,02-Roy,04-Layt,NHB,OK,wCRT,1.0711
E2.16.2__BY_2019,02-Roy,04-Layt,NHB,PK,dCRT,0.4614
E2.16.2__BY_2019,02-Roy,04-Layt,NHB,PK,wCRT,0.4912
E2.16.2__BY_2019,02-Roy,05-Frmg,HBO,OK,dCRT,4.2069
E2.16.2__BY_2019,02-Roy,05-Frmg,HBO,OK,wCRT,10.911
E2.16.2__BY_2019,02-Roy,05-Frmg,HBO,PK,dCRT,7.6245
E2.16.2__BY_2019,02-Roy,05-Frmg,HBO,PK,wCRT,5.2074
E2.16.2__BY_2019,02-Roy,05-Frmg,HBW,OK,dCRT,3.9998
E2.16.2__BY_2019,02-Roy,05-Frmg,HBW,OK,wCRT,4.6178
E2.16.2__BY_2019,02-Roy,05-Frmg,HBW,PK,dCRT,19.3476
E2.16.2__BY_2019,02-Roy,05-Frmg,HBW,PK,wCRT,11.391
E2.16.2__BY_2019,02-Roy,05-Frmg,NHB,OK,dCRT,0.4244
E2.16.2__BY_2019,02-Roy,05-Frmg,NHB,OK,wCRT,0.8187
E2.16.2__BY_2019,02-Roy,05-Frmg,NHB,PK,dCRT,0.36
E2.16.2__BY_2019,02-Roy,05-Frmg,NHB,PK,wCRT,0.4596
E2.16.2__BY_2019,02-Roy,06-WC,HBO,OK,dCRT,0.41350000000000003
E2.16.2__BY_2019,02-Roy,06-WC,HBO,OK,wCRT,0.2579
E2.16.2__BY_2019,02-Roy,06-WC,HBO,PK,dCRT,0.8486
E2.16.2__BY_2019,02-Roy,06-WC,HBO,PK,wCRT,0.1206
E2.16.2__BY_2019,02-Roy,06-WC,HBW,OK,dCRT,1.4284000000000001
E2.16.2__BY_2019,02-Roy,06-WC,HBW,OK,wCRT,1.1158000000000001
E2.16.2__BY_2019,02-Roy,06-WC,HBW,PK,dCRT,16.711
E2.16.2__BY_2019,02-Roy,06-WC,HBW,PK,wCRT,5.6951
E2.16.2__BY_2019,02-Roy,06-WC,NHB,OK,dCRT,0.1085
E2.16.2__BY_2019,02-Roy,06-WC,NHB,OK,wCRT,0.1147
E2.16.2__BY_2019,02-Roy,06-WC,NHB,PK,dCRT,0.1454
E2.16.2__BY_2019,02-Roy,06-WC,NHB,PK,wCRT,0.1308
E2.16.2__BY_2019,02-Roy,07-NTmp,HBC,PK,dCRT,2.7887
E2.16.2__BY_2019,02-Roy,07-NTmp,HBO,OK,dCRT,52.9208
E2.16.2__BY_2019,02-Roy,07-NTmp,HBO,OK,wCRT,8.258
E2.16.2__BY_2019,02-Roy,07-NTmp,HBO,PK,dCRT,56.0884
E2.16.2__BY_2019,02-Roy,07-NTmp,HBO,PK,wCRT,3.8361
E2.16.2__BY_2019,02-Roy,07-NTmp,HBW,OK,dCRT,109.5327
E2.16.2__BY_2019,02-Roy,07-NTmp,HBW,OK,wCRT,18.0571
E2.16.2__BY_2019,02-Roy,07-NTmp,HBW,PK,dCRT,302.9545
E2.16.2__BY_2019,02-Roy,07-NTmp,HBW,PK,wCRT,40.5293
E2.16.2__BY_2019,02-Roy,07-NTmp,NHB,OK,dCRT,4.8159
E2.16.2__BY_2019,02-Roy,07-NTmp,NHB,OK,wCRT,2.6336
E2.16.2__BY_2019,02-Roy,07-NTmp,NHB,PK,dCRT,9.4589
E2.16.2__BY_2019,02-Roy,07-NTmp,NHB,PK,wCRT,1.9086
E2.16.2__BY_2019,02-Roy,08-SLCn,HBC,PK,dCRT,0.3189
E2.16.2__BY_2019,02-Roy,08-SLCn,HBO,OK,dCRT,5.9472000000000005
E2.16.2__BY_2019,02-Roy,08-SLCn,HBO,OK,wCRT,1.133
E2.16.2__BY_2019,02-Roy,08-SLCn,HBO,PK,dCRT,12.6974
E2.16.2__BY_2019,02-Roy,08-SLCn,HBO,PK,wCRT,0.7404000000000001
E2.16.2__BY_2019,02-Roy,08-SLCn,HBW,OK,dCRT,27.7839
E2.16.2__BY_2019,02-Roy,08-SLCn,HBW,OK,wCRT,5.7798
E2.16.2__BY_2019,02-Roy,08-SLCn,HBW,PK,dCRT,173.3104
E2.16.2__BY_2019,02-Roy,08-SLCn,HBW,PK,wCRT,22.688
E2.16.2__BY_2019,02-Roy,08-SLCn,NHB,OK,dCRT,1.1314
E2.16.2__BY_2019,02-Roy,08-SLCn,NHB,OK,wCRT,1.0087
E2.16.2__BY_2019,02-Roy,08-SLCn,NHB,PK,dCRT,3.6585
E2.16.2__BY_2019,02-Roy,08-SLCn,NHB,PK,wCRT,0.9684
E2.16.2__BY_2019,02-Roy,09-Murr,HBC,PK,dCRT,10.0295
E2.16.2__BY_2019,02-Roy,09-Murr,HBC,PK,wCRT,11.160300000000001
E2.16.2__BY_2019,02-Roy,09-Murr,HBO,OK,dCRT,6.7453
E2.16.2__BY_2019,02-Roy,09-Murr,HBO,OK,wCRT,5.9037999999999995
E2.16.2__BY_2019,02-Roy,09-Murr,HBO,PK,dCRT,24.0571
E2.16.2__BY_2019,02-Roy,09-Murr,HBO,PK,wCRT,3.0972
E2.16.2__BY_2019,02-Roy,09-Murr,HBW,OK,dCRT,15.3998
E2.16.2__BY_2019,02-Roy,09-Murr,HBW,OK,wCRT,5.4593
E2.16.2__BY_2019,02-Roy,09-Murr,HBW,PK,dCRT,65.8098
E2.16.2__BY_2019,02-Roy,09-Murr,HBW,PK,wCRT,19.866
E2.16.2__BY_2019,02-Roy,09-Murr,NHB,OK,dCRT,3.6229
E2.16.2__BY_2019,02-Roy,09-Murr,NHB,OK,wCRT,0.7579
E2.16.2__BY_2019,02-Roy,09-Murr,NHB,PK,dCRT,1.3293
E2.16.2__BY_2019,02-Roy,09-Murr,NHB,PK,wCRT,0.8666
E2.16.2__BY_2019,02-Roy,10-SJ,HBC,PK,dCRT,0.0793
E2.16.2__BY_2019,02-Roy,10-SJ,HBC,PK,wCRT,0.0913
E2.16.2__BY_2019,02-Roy,10-SJ,HBO,OK,dCRT,0.0049
E2.16.2__BY_2019,02-Roy,10-SJ,HBO,OK,wCRT,0.0883
E2.16.2__BY_2019,02-Roy,10-SJ,HBO,PK,dCRT,0.6099
E2.16.2__BY_2019,02-Roy,10-SJ,HBO,PK,wCRT,0.062400000000000004
E2.16.2__BY_2019,02-Roy,10-SJ,HBW,OK,dCRT,0.1752
E2.16.2__BY_2019,02-Roy,10-SJ,HBW,OK,wCRT,0.23370000000000002
E2.16.2__BY_2019,02-Roy,10-SJ,HBW,PK,dCRT,0.461
E2.16.2__BY_2019,02-Roy,10-SJ,HBW,PK,wCRT,1.7296
E2.16.2__BY_2019,02-Roy,10-SJ,NHB,OK,dCRT,0.196
E2.16.2__BY_2019,02-Roy,10-SJ,NHB,OK,wCRT,0.0697
E2.16.2__BY_2019,02-Roy,10-SJ,NHB,PK,dCRT,0.0753
E2.16.2__BY_2019,02-Roy,10-SJ,NHB,PK,wCRT,0.1168
E2.16.2__BY_2019,02-Roy,11-Drap,HBO,OK,dCRT,0.0414
E2.16.2__BY_2019,02-Roy,11-Drap,HBO,OK,wCRT,0.1559
E2.16.2__BY_2019,02-Roy,11-Drap,HBO,PK,dCRT,0.7393
E2.16.2__BY_2019,02-Roy,11-Drap,HBO,PK,wCRT,0.0637
E2.16.2__BY_2019,02-Roy,11-Drap,HBW,OK,dCRT,0.1611
E2.16.2__BY_2019,02-Roy,11-Drap,HBW,OK,wCRT,0.1673
E2.16.2__BY_2019,02-Roy,11-Drap,HBW,PK,dCRT,0.29610000000000003
E2.16.2__BY_2019,02-Roy,11-Drap,HBW,PK,wCRT,0.8161
E2.16.2__BY_2019,02-Roy,11-Drap,NHB,OK,dCRT,0.2514
E2.16.2__BY_2019,02-Roy,11-Drap,NHB,OK,wCRT,0.1479
E2.16.2__BY_2019,02-Roy,11-Drap,NHB,PK,dCRT,0.0811
E2.16.2__BY_2019,02-Roy,11-Drap,NHB,PK,wCRT,0.1319
