id,AcDist,EgDist
7213,0.789783083,0.295980699
7214,0.248714099,0.385298471
7215,2.947278438,5.149626977
7218,0.289545359,0.052482067
7222,0.303869372,0.289223853
7223,2.51,0.117146512
7225,0.446124426,0.381261361
7228,0.684329468,0.289223853
7229,12.36,0.249516579
7230,0.521603887,0.234020502
7234,0.248246983,0.648474246
7236,0.215164654,0.217569679
7238,0.773407626,0.217569679
7240,0.877871748,0.23309363
7241,0.396391106,0.382436468
7242,0.574503614,0.183368121
7244,2.61,2.488687425
7246,1.222856323,0.548459533
7248,0.309934427,0.249721596
7250,2.63,0.217569679
7251,0.280375964,0.179049559
7252,0.226295301,0.409474097
7253,0.115549562,0.217569679
7258,2.887947368,0.266852178
7259,0.406487234,0.179049559
7260,2.059267319,0.371590059
7263,0.169053747,0.273668662
7267,4.380015245,0.225435365
7268,3.8,0.72253844
7272,0.32702748,0.288030886
7273,0.418867139,0.144164861
7275,0.442892714,0.326948223
7277,1.358569787,0.225840375
7278,0.435926095,0.299952453
7279,0.564528636,0.217569679
7280,0.175304207,0.135150996
7281,0.241613699,0.599265085
7283,0.418867139,0.514528832
7284,0.217664765,0.89701425
7287,0.649338214,0.135150996
7288,0.442052802,0.184019274
7294,0.216427395,0.826056925
7295,0.41255924,0.073383367
7297,0.634545831,0.386388936
7298,0.300472472,0.383395797
7301,0.544092047,0.282315784
7303,0.16831611,0.293063709
7305,0.410495306,0.289972056
7307,0.627507225,0.135150996
7309,0.22711012,0.26164203
7310,0.492827333,0.319678011
7311,3.89,0.164124882
7312,2.91,0.150007354
7313,0.13634946,0.246330914
7315,0.286754728,1.733876718
7317,0.517649204,0.357512886
7319,4.31,0.155890583
7320,1.386681329,3.62118461
7321,0.360889403,0.542029606
7324,0.570901756,0.373169843
7325,0.377897637,0.373738573
7327,0.308288952,0.135150996
7329,0.203628312,0.720589664
7332,0.480652116,0.238323396
7336,0.269251182,0.168221264
7337,0.483917247,0.223352649
7339,2.12,0.279210666
7341,0.591410848,0.113362163
7342,0.307094781,0.302020465
7343,0.497502437,0.44017323
7345,0.378601232,0.135150996
7346,0.230834679,0.357847949
7347,0.139398447,0.113362163
7349,0.268030236,0.492955633
7350,1.240872544,0.379317137
7351,0.360549232,0.373738573
7352,0.207154695,0.363976707
7355,0.489499232,0.782722637
7358,0.18052282,0.174588863
7359,0.393524287,1.101646848
7360,0.146287992,0.545829057
7365,1.760281071,0.07773579
7370,0.243786218,1.1
7371,0.351709232,0.364445448
7373,0.266905242,0.234704373
7375,0.15199662,0.158017781
7376,0.182297532,0.074474771
7378,0.514742644,0.567891057
7379,0.649113226,0.283137561
7380,0.359547852,1.530234172
7382,0.666255056,0.135150996
7384,0.499650941,0.412097507
7387,0.242633188,0.572867289
7388,0.432021782,0.564389768
7389,0.38709199,0.29841585
7390,0.100879133,0.518778778
7391,0.336668674,0.317054352
7392,0.380384146,0.072544388
7393,0.490027539,0.168576709
7396,0.279950525,0.241672951
7400,0.392303855,0.139332041
7401,0.139332041,0.234704373
7406,0.148952294,0.295294198
7408,0.672120542,0.217569679
7409,0.310621507,0.135150996
7410,0.901864691,0.445709548
7412,0.334656862,0.123955767
7414,0.325055706,0.163223528
7416,0.845606904,0.217569679
7417,0.156271432,0.383395797
7418,0.620426195,0.287522796
7422,0.529357025,0.265318855
7423,1.694146268,0.333759276
7427,0.139332041,0.504761177
7433,0.491819075,0.190671995
7434,0.439513249,0.45915523
7435,0.446124426,0.175745487
7440,0.089277641,0.225435365
7442,0.337191099,0.244286322
7443,0.45065388,0.253373199
7446,0.473314517,0.790690015
7467,1.383875233,8.779776792
7470,0.818713197,0.356621545
7471,1.567002192,0.073383367
7473,0.564930656,0.460258028
7474,0.460258028,0.115549562
7476,0.574554196,0.270850926
7480,0.564930656,0.460258028
7483,0.259541148,0.373771125
7486,0.485979389,0.432166975
7487,0.395170573,0.37902795
7488,0.188626804,0.386388936
7489,0.172912715,0.135150996
7493,3.34,0.244500695
7498,0.507399993,0.273704163
7503,0.963180814,0.194789689
7505,1.829514513,0.271274715
7507,0.267770313,0.142025719
7509,1.439167211,0.385201042
7511,0.386462298,1.003204105
7514,0.310621507,0.242039314
7515,1.341774076,1.98388692
7522,0.590054112,0.262506544
7524,0.171266379,0.110316637
7534,5.05,0.520874468
7535,1.201106114,0.175713521
7536,0.095949404,0.98539919
7537,0.447096709,0.25314838
7538,0.293490787,0.145277215
7539,0.376731978,0.151285728
7540,0.473217745,0.283664173
7541,0.188626804,0.685991482
7542,1.57,0.180886408
7545,0.187102525,0.220298584
7546,0.973882016,0.710167812
7547,3.98,0.091972415
7548,0.267770313,0.07773579
7552,8.25,0.07773579
7553,0.713747405,0.374770922
7554,1.055189029,0.07773579
7555,3.747651666,0.245689076
7556,0.550799126,0.730400758
7558,1.397438815,0.175713521
7560,0.770282596,0.594385844
7561,0.422263861,0.386973953
7562,3.42,0.044315962
7564,0.323560942,0.257896856
7565,0.463915476,0.07773579
7567,0.702051293,0.659752166
7568,0.092337367,0.142025719
7569,0.621120815,0.176254198
7570,0.310459444,0.073383367
7571,0.231530104,0.092337367
7575,0.156305081,0.385201042
7576,0.576912195,0.369345544
7580,1.72678752,0.207804333
7581,0.440151364,0.225280697
7585,0.59344214,0.357847949
7586,0.235444361,0.19250771
7590,0.435496957,0.069437286
7592,0.190414958,0.092337367
7595,5.85,0.679108558
7596,0.135150996,0.118484573
7597,0.484789963,0.133825799
7598,1.4,0.21312415
7599,0.135150996,0.312498669
7601,7.99,0.274866474
7603,2.92,0.308038344
7604,0.506308892,0.135150996
7605,0.28284283,0.20660347
7606,0.231359832,0.19250771
7607,0.154290192,0.117146512
7609,2.26,0.255826976
7610,2.041375377,0.092337367
7611,0.392535784,0.135150996
7613,8.83,0.232784539
7614,0.619096771,0.275532491
7615,0.503334121,0.135150996
7617,0.534808994,2.319241002
7618,0.283086863,0.320798362
7619,0.801800952,7.247083516
7620,0.094688472,0.094819949
7621,2.09,0.320798362
7622,4.2,0.180886408
7623,0.240583309,0.651172342
7624,0.373169843,0.145277215
7625,1.870403665,0.094819949
7626,0.96498556,1.51
7627,1.13,0.092644275
7629,1.282829535,0.296948451
7631,1.170416374,0.267688616
7632,2.06825645,0.528989471
7633,0.073765521,0.283664173
7636,2.39,0.069437286
7637,1,0.094819949
7638,1.94338965,0.541335385
7639,0.490869804,0.225435365
7640,1.377338246,0.091972415
7644,0.077211105,0.399580189
7645,3.88,0.265318855
7646,1.041592404,0.651172342
7650,2.032429952,0.154714783
7651,0.406817668,0.169622639
7652,1.419595206,0.155890583
7654,1.386615997,0.200171865
7655,0.287312518,0.085075602
7657,1.37,0.265318855
7658,0.109937672,0.230293312
7659,1.88,0.710167812
7660,0.200171865,0.736219654
7661,0.448162272,0.077211105
7667,0.175713521,0.155890583
7669,0.191585546,0.213472886
7672,0.625221253,0.086239074
7673,0.398668721,0.135150996
7674,0.072544388,1.547417105
7678,8.32,0.135150996
7679,1.335801176,0.204040915
7680,0.259379437,0.376434101
7681,2.52006044,0.094819949
7682,0.346239065,0.135150996
7684,0.373054293,0.766351787
7686,0.191585546,0.23894356
7687,0.378601232,0.420636021
7689,0.16722247,0.164416399
7690,1.805859864,0.135150996
7691,0.151415914,0.094688472
7692,4.46,0.135150996
7693,1.72,0.094819949
7695,1.352955887,0.196301831
7696,0.30048056,0.091849537
7697,0.334719095,0.710167812
7699,0.315211865,0.373169843
7701,1.158599427,1.467988302
7702,0.492475968,1.090989312
7703,0.493681324,0.228484152
7704,0.421051709,0.094819949
7705,0.211015682,0.376731978
7706,0.444461709,1.495932309
7707,0.207804333,0.730400758
7708,2,0.094688472
7709,0.355375553,0.377670997
7710,0.095949404,0.19250771
7712,0.188626804,0.142025719
7713,0.191585546,0.145277215
7715,4.47,0.094688472
7719,0.234253225,0.133825799
7720,0.525332012,0.305190613
7721,1.474531734,0.298260506
7723,0.960885218,0.221729251
7724,0.536999087,0.206572015
7725,3.08,0.6632043
7728,1.421348287,0.161849702
7729,1.031941752,0.095949404
7731,1.094544412,0.902724151
7733,4.64,1.021475554
7734,0.476886424,0.259136036
7735,2.19,0.270271213
7736,0.095949404,0.164416399
7737,0.395369622,0.135150996
7739,0.978116302,0.07773579
7740,0.127171781,0.369366277
7741,1.385062191,1.822361453
7742,0.198376824,0.266184029
7745,0.515505046,0.3748937
7746,0.299397901,1.563115892
7748,0.807419959,0.19250771
7749,0.39796366,1.540095043
7751,0.176254198,0.095949404
7752,0.392535784,0.135150996
7754,0.375352584,0.094819949
7757,8.46,0.295980699
7758,0.5449807,0.180886408
7761,0.098838879,0.517649204
7763,0.407563861,0.72298766
7764,0.132718859,0.255143141
7765,0.484255956,0.246434621
7767,0.45375586,0.550835861
7768,0.4578093,0.072544388
7769,0.854173168,0.285026264
7771,1.112183044,0.091849537
7773,2.42,0.117146512
7776,0.270850926,0.098838879
7779,9.62,0.117146512
7780,6.85,0.180886408
7781,1.077404266,0.21312415
7786,1.306486627,0.40797296
7788,1.300253802,0.441792302
7789,2.765487343,0.267688616
7790,0.13634946,0.964064396
7793,1.048664565,0.206572015
7825,0.300683912,0.769863859
7827,0.159400317,0.089443523
7829,0.213742408,0.215620583
7830,0.455687949,0.456462889
7834,1.128694296,0.377374645
7836,3,0.08082247
7840,0.428406096,0.946080075
7842,0.260980568,0.094819949
7846,0.216173335,0.156122786
7849,0.082685834,1.19349691
7850,0.294968426,0.166580607
7851,0.133171302,0.384934237
7854,0.256387709,0.285004142
7855,0.234726141,0.295980699
7857,0.24947689,0.231096104
7859,0.685772525,0.34559855
7860,3.39,0.098598482
7861,0.655193426,0.104720208
7862,0.16722247,0.574686109
7863,0.879578656,0.480580414
7865,0.194789689,0.437852738
7866,0.494489531,0.236518515
7869,0.361427675,0.609362761
7872,0.685772525,0.340247033
7875,0.510622841,0.46193009
7876,0.184151625,0.286051036
7877,0.652387037,1.06142873
7878,0.895170836,0.702672635
7881,0.302309995,0.593480372
7882,0.056667508,0.154485594
7886,2.03,0.295980699
7887,1.438257996,0.271011162
7889,0.399580189,0.478079046
7890,0.467108523,0.090964997
7893,1.248543519,0.135150996
7894,1.170416374,0.480850914
7895,0.421954764,1.250815167
7896,0.323560942,0.260890694
7897,0.526626794,0.090964997
7898,0.528413499,0.496453072
7900,0.871753535,0.558430591
7901,0.247712825,1.273780727
7903,0.841695202,0.366518655
7904,15.94628529,0.234704373
7905,0.195095479,0.425570341
7908,0.226815348,1.120018488
7909,0.255143141,0.392303855
7911,0.490027539,0.155890583
7913,0.095402119,0.330597218
7914,1.141651409,0.309804728
7915,0.68369351,0.244500695
7916,0.251562988,0.430425341
7917,0.420670601,0.174588863
7918,6.68,0.184113818
7920,0.844173991,0.197309965
7921,0.502184389,0.263661442
7923,0.226730555,0.17111808
7924,0.381834544,0.238476423
7928,0.170146378,0.182729455
7929,0.158424096,0.108031409
7933,0.237121314,0.234704373
7934,0.34923863,0.129291577
7935,0.307400941,0.229412056
7937,0.653993502,0.204719304
7938,0.195095479,0.173360231
7941,0.204364838,0.404466999
7942,1.91,0.234704373
7944,1.539659934,0.376731978
7947,0.47257562,0.244540838
7948,0.245952216,0.129291577
7950,0.467565998,1.700335783
7952,0.210660336,0.439239556
7953,0.268112557,0.267448655
7954,1.363614872,0.26795814
7957,0.780780518,0.183013312
7959,0.376093981,0.361889971
7960,2.37,0.234704373
7961,1.16,0.08082247
7962,0.095402119,0.407476172
7964,0.802762953,0.194796022
7965,0.460244671,0.26795814
7967,0.612616879,0.268872247
7968,0.313622561,0.455196796
7969,0.407476172,0.217569679
7970,1.273598889,0.68964533
7971,0.471640154,0.217569679
7972,0.286868283,0.306675137
7978,0.321958769,0.721129008
7980,4.64,0.312196781
7981,0.511547577,0.651172342
7983,0.67085134,0.308868404
7985,0.396391106,0.26795814
7988,1.028000529,0.309968019
7989,0.467525516,0.148533274
7990,0.169053747,0.156801317
7992,2.23,0.066738837
7995,0.525265852,0.499935609
8002,0.411902678,0.532562767
8003,0.635260446,0.350909943
8004,0.57576599,0.588821803
8005,0.62206663,0.245043611
8006,0.379642316,1.784751194
8007,0.611554002,0.369973366
8008,0.699028135,0.245689076
8009,1.95,0.295980699
8010,1.335229986,0.385225714
8011,0.188234126,0.52780281
8012,0.322986181,0.380925201
8015,0.316817453,0.255325305
8016,0.572473646,1.503368893
8020,0.2448315,0.233652805
8023,1.463307767,0.340868421
8024,2.16,0.16722247
8025,0.29173201,0.049944252
8026,0.558327243,0.294297832
8027,0.403662598,1.011238127
8028,0.28591684,0.295980699
8031,0.294776044,0.804728826
8032,0.438402905,0.102428009
8033,0.747318164,0.31774565
8034,0.204040915,0.607043601
8035,0.481291446,0.267688616
8036,0.804975074,0.373169843
8037,0.353620413,0.305944407
8040,0.316073414,0.345852191
8041,0.376731978,0.461745006
8044,0.480850914,0.233307962
8045,0.292895558,8.98
8046,2.154047477,0.094819949
8047,0.098111453,0.293063709
8048,0.23788836,0.917329855
8050,0.642642053,0.292667984
8052,0.309511875,0.891612547
8055,1.138979505,0.262860156
8057,0.374840317,0.076732433
8058,0.494055257,0.255175935
8060,1.153226013,0.384660016
8061,0.16435155,0.231659311
8062,0.377374645,0.27318459
8066,0.281972963,0.591062951
8067,0.16992943,0.783745752
8081,0.378543203,0.345562286
8082,0.414076579,0.3748937
8085,0.409314793,0.312196781
8087,0.259636502,0.08082247
8089,0.668041916,0.27956217
8091,0.558430591,0.322272158
8092,0.471640154,0.23309363
8093,0.275104924,0.209188841
8094,0.459771935,0.373169843
8097,0.398403986,1.058653628
8101,1.45555432,0.058620654
8102,11.15,0.073383367
8109,0.813090984,0.637949344
8113,0.59184978,0.376731978
8114,0.434809961,0.252890032
8122,1.22,0.295980699
8124,0.380933988,0.322272158
8129,0.91,0.511722004
8131,0.215537172,0.524310803
8132,0.228410039,1.204780538
8138,0.149346089,0.377374645
8141,0.298088925,0.263661442
8142,0.440421622,0.376731978
8145,0.718404281,0.376408692
8146,0.36347566,0.216907553
8148,0.322572899,0.066738837
8150,1.174185664,0.962613183
8153,0.189137203,0.377374645
8164,1.038070289,0.529293938
8165,0.156271432,0.41036979
8167,0.483917247,0.385201042
8169,0.223643237,0.271020165
8172,0.432563564,0.088927901
8173,1.067400248,0.295980699
8174,1.505312851,0.313622561
8178,0.241074233,0.510393198
8180,0.20660347,0.449763629
8182,0.330922333,0.419087176
8186,0.148970213,0.363976707
8188,0.29695831,0.419087176
8190,0.478666103,0.373169843
8191,0.322572899,0.255325305
8193,0.289947499,0.206572015
8194,0.268030236,1.083687439
8198,0.264285587,0.255325305
8199,6.47,0.180886408
8200,1.187945988,0.578162327
8204,0.0776724,0.809982344
8205,0.457650684,0.255325305
8206,0.289689529,0.68935952
8207,1.749080641,0.295980699
8209,0.498628453,0.809982344
8214,0.419499726,0.409001835
8217,1.4,0.764802787
8218,0.334859085,0.051658212
8219,0.252974334,1.912977371
8221,0.206572015,0.295980699
8226,0.312196781,0.386572652
8227,3.55,0.379275032
8228,0.20660347,0.151415914
8233,0.299534254,0.564389768
8234,0.452776596,0.395369622
8235,1.14,0.280130692
8238,0.201375936,0.89
8239,0.232516259,0.357847949
8241,0.407628156,0.401848572
8254,0.493027965,0.204040915
8260,0.429042087,0.074474771
8262,3.16,0.395369622
8265,1.428803127,0.373169843
8267,2.66,0.377670997
8268,0.651909393,0.235222117
8270,1.019115375,0.098838879
8272,0.450567877,0.296948451
8276,0.135150996,3.449889783
8277,0.631204668,0.445529221
8281,0.536986299,3.023994895
8283,0.640683664,4.469996657
8284,2.74,0.153383318
8287,1.6,0.154714783
8288,0.564071563,0.546102294
8289,1.244700914,0.094819949
8290,0.345254369,0.711173953
8297,0.223919934,0.395369622
8300,1.9,0.429042087
8301,8.13,0.564389768
8302,2.28013254,0.429042087
8303,0.33426611,0.183682551
8304,0.47511295,0.357847949
8305,0.395369622,0.148405652
8312,2.12,0.270271213
8313,0.471057837,0.657461523
8316,0.403891788,0.267688616
8317,0.420038211,0.599265085
8319,0.100958929,0.117146512
8323,11.35,0.263661442
8324,0.231399956,0.385201042
8325,1.22,0.263661442
8327,0.118484573,0.475402677
8328,0.439239556,0.263661442
8329,0.373169843,2.91
8330,0.361478668,0.201976138
8331,1.131546841,7.57
8335,1.625773561,0.585039232
8338,0.43156327,0.421244023
8340,1.976971202,0.285831594
8342,0.238719296,0.285831594
8343,0.620598926,0.132718859
8353,1.117759402,0.659685033
8355,2.08,0.447994815
8356,2.52,0.310621507
8357,0.299107095,0.343189692
8358,1.46,0.135150996
8361,0.135150996,0.98539919
8362,0.289689529,0.321733761
8364,1.64,0.141858836
8365,1.99,0.310621507
8367,0.309386171,0.135150996
8370,3.79,0.310621507
8371,0.30525667,0.501683066
8373,2.219329567,0.120040692
8374,0.336912259,0.900466025
8375,0.181570313,0.377721375
8377,0.154290192,0.117146512
8379,0.86,0.148920894
8381,0.25088102,0.07449881
8382,5.93,0.135150996
8383,0.163223528,0.295980699
8385,0.185196903,0.267195964
8387,2.25,0.453215452
8389,0.268030236,0.176254198
8395,3.41,0.223735342
8396,0.264475953,0.343189692
8398,0.951837081,0.135150996
8399,0.150076647,0.181267133
8400,4.65,0.086239074
8402,1.85,0.135150996
8403,0.653993502,0.220968954
8404,0.420670601,0.049944252
8407,1.42,0.698560183
8408,0.07079443,0.162050157
8409,0.418754525,0.529886429
8410,0.260547957,1.741483394
8411,1.216218999,0.135150996
8412,0.325055706,0.469681989
8414,0.239908823,0.653560295
8415,0.58551331,0.348220904
8416,0.556453716,0.117146512
8417,0.07079443,0.162050157
8419,0.542018793,0.425726442
8420,0.305720208,0.368364557
8424,0.122144954,0.072794886
8425,0.31416791,0.201267425
8426,0.088176891,0.225435365
8427,0.440421622,0.817684375
8432,0.636176527,1.069339683
8434,0.772028569,0.069437286
8435,0.423869957,0.418434953
8438,0.587072442,0.07773579
8439,4.452652415,0.241672951
8440,0.23442839,0.164124882
8444,0.254056635,0.135150996
8445,0.674286657,0.902839721
8446,0.395018369,0.164571702
8447,0.468264785,0.214415524
8448,0.21160777,0.117146512
8449,0.233471482,0.144280133
8450,1.864647284,0.955910317
8451,0.357512886,0.319678011
8454,0.520874468,0.122418098
8455,9.71,0.077211105
8456,0.32,0.066738837
8457,0.376731978,0.339928434
8461,1.460610639,0.135150996
8462,0.155928245,0.550044179
8463,0.486806947,0.710167812
8464,0.324889624,0.378858746
8466,0.468975995,0.289223853
8467,0.752622735,0.368364557
8468,45.4,0.135150996
8469,0.429042087,0.135150996
8471,0.164356851,0.078525968
8472,0.656999999,0.223321807
8473,0.542018793,0.09587872
8474,0.25088102,1.306929317
8475,0.755757328,0.587663466
8478,0.33883959,0.71771494
8479,0.118703248,0.135150996
8480,0.135150996,3.882806031
8481,1.079145352,0.984813068
8482,0.137389744,0.183075452
8483,0.334229128,0.378346062
8484,0.10624183,0.348220904
8487,2.176871853,0.201375936
8489,0.36596119,0.135150996
8492,0.217550341,0.533651271
8494,0.164356851,0.078525968
8495,2.41,0.072544388
8497,2.16,0.186019424
8499,2.4520104,0.135150996
2007,9.06,0.082704783
8501,0.16722247,0.307558227
8503,2.4520104,0.135150996
8504,1.188956162,0.08082247
8505,0.507122245,0.368364557
8509,0.220968954,0.376434101
8511,2.4520104,0.135150996
8514,0.077211105,0.135150996
8515,0.468796605,0.088927901
8516,3.178804728,0.135150996
8518,0.346239065,0.184410066
8522,0.392198314,0.135150996
8524,0.334859085,0.368364557
8525,10.24,0.148920894
8529,2.367674859,0.135150996
8531,0.430920802,0.180886408
8533,0.46819375,0.169888728
8534,0.236767824,0.158469262
8536,1.05,0.609020527
8537,1.760281071,0.369345544
8538,0.149891856,0.242629838
8539,0.552805413,0.282337096
8544,0.304063378,0.348220904
8546,0.384660016,0.374273091
8548,1.12,0.223321807
8549,0.240937185,0.117146512
8550,0.336595196,0.337191099
8551,5.04,0.120765063
8552,0.180683532,0.337191099
8553,0.20660347,0.456795124
8554,0.395170573,0.27646535
8555,0.42374575,0.226707209
8557,0.528413499,0.135150996
8558,0.117193319,0.162050157
8559,0.201375936,0.258270431
8561,0.323560942,0.505446183
8563,3.008554849,1.222239148
8564,0.440421622,1.112562242
8565,2.75,0.27350688
8566,0.429993902,0.135150996
8567,0.45136472,0.320798362
8569,0.220298584,0.308121948
8570,0.325055706,0.091849537
8571,0.273358772,0.310621507
8572,2.09,0.07449881
8573,0.304063378,0.15650461
8574,8.31,0.135150996
8575,0.216092323,0.150735642
8576,3.26,0.115699483
8577,0.374770922,0.151285728
8578,0.249516579,0.320551856
8580,2.71,0.135150996
8581,0.544754934,0.303945131
8583,0.135150996,0.095949404
8584,0.133916235,0.486806947
8585,0.418609282,0.439736032
8587,0.182847261,0.207311181
8588,0.13965274,0.281947802
8590,1.445248579,1.495932309
8591,2.687215009,0.135150996
8593,0.152691635,0.256887385
8594,0.420670601,0.385298471
8597,0.492955633,0.194822717
8600,0.40537911,0.088176891
8602,1.344751454,0.812388233
8604,0.169908469,0.135150996
8605,0.492955633,0.07449881
8607,0.997996914,1.748862044
8611,0.161215693,0.189953013
8612,0.270179599,0.262860156
8613,1.66,0.072794886
8616,0.622782553,0.188626804
8623,0.13285853,0.300870254
8624,5.69,0.08082247
8626,0.364782847,0.337191099
8627,1.58518828,0.161134497
8628,0.162050157,2.76
8631,0.18052282,0.164285176
8634,4.19,0.086239074
8637,0.122144954,0.391823714
8638,3.68,0.063570608
8642,0.325055706,0.135150996
8644,0.56937466,0.260547957
8645,0.062430562,0.156271432
8646,0.151122943,0.159301189
8647,1.52,0.094688472
8648,0.242499368,0.135150996
8649,0.15199923,0.348220904
8653,0.225280697,0.456795124
8654,0.398884598,0.135150996
8655,0.066738837,0.35
8657,0.320871943,0.651957398
8658,0.189953013,0.293641052
8659,0.378439904,0.226922639
8663,0.118877776,0.714094988
8664,0.929523541,1.01
8669,0.150735642,0.401421152
8674,0.981322988,0.092046126
8680,0.154202135,0.174678217
8681,0.233307962,0.135150996
8682,0.710167812,0.550835861
8684,0.443863759,1.759556249
8687,9.89,0.088927901
8688,0.135150996,0.89
8690,1.235596529,0.384934237
8691,0.341648167,0.207311181
8692,0.219622666,0.337191099
8693,0.146220914,0.442796723
8694,0.169053747,0.154202135
8695,3.180848668,5.370810399
8697,0.386462298,0.12463682
8704,0.116061455,0.829331797
8705,0.312824721,0.228484152
8707,0.457546403,0.25578095
8708,0.330052127,0.622330948
8709,0.326614252,0.091849537
8719,0.333761319,0.295980699
8723,0.529045037,0.421051709
8726,0.458478378,0.262860156
8727,0.162050157,0.109937672
8731,0.107307818,0.220298584
8732,0.16524472,0.072544388
8733,0.49113699,0.23445507
8734,0.170323737,0.306275908
8735,0.265318855,0.225463565
8737,2.11,0.135150996
8738,0.948631532,0.438197458
8739,0.432017854,0.135150996
8740,0.843642926,0.494152094
8744,2.004637555,0.395170573
8745,0.542029606,0.162383504
8747,0.199532923,0.126733362
8748,1.131278156,0.135150996
8750,0.339928434,1.007601178
8753,0.305667997,0.148533274
8755,0.817904763,0.135150996
8756,0.166317758,0.135150996
8758,0.508486957,0.200171865
8759,0.372499162,0.135150996
8762,1.522778571,1.215409553
8764,0.529182547,0.202034629
8769,0.369345544,0.135150996
8771,0.392535784,0.88214522
8775,0.197039423,0.435209916
8784,0.30860412,0.180886408
8786,0.675519719,0.350909943
8787,0.48744072,0.993357781
8788,4.96,0.117438074
8793,0.432017854,0.197309965
8795,0.190414958,0.384660016
8796,0.254056635,0.348355002
8798,0.910998145,0.069569334
8799,0.155890583,0.355375553
8800,0.272092004,2.411324417
8802,0.345263771,0.27350688
8803,0.662338515,0.427811868
8806,3.18,0.564389768
8807,2.510012215,0.240337656
8808,1.87,0.295980699
8812,0.446124426,1.319399839
8813,4.905191666,0.135150996
8815,0.490471541,0.223648242
8816,0.792693073,0.095949404
8817,2.510012215,0.369366277
8819,0.278867364,0.394057267
8820,0.32619691,0.077211105
8822,1.240872544,0.115699483
8823,0.977263061,0.272598611
8824,1.869973983,0.066738837
8826,0.234726141,0.07449881
8831,0.586805412,0.392982376
8832,0.379317137,0.295980699
8835,0.84,0.148533274
8836,0.135150996,0.204040915
8837,0.821852164,1.112320253
8839,0.376731978,0.102428009
8841,0.255143141,0.263661442
8842,0.146489827,0.295980699
8843,0.135150996,0.841695202
8844,6.373907721,0.395369622
8848,0.420636021,0.21312415
8850,1.45,0.118877776
8851,11.01,0.373169843
8852,4.29,0.088927901
8853,0.56,0.088927901
16995,3.03,0.102772982
8856,0.487950533,0.744696345
8857,0.128562781,0.327925631
8859,0.325205993,0.366487095
8861,6.85,0.148533274
8865,4.37,0.117146512
8866,0.68,0.373169843
8867,1.3,0.119734074
8868,1.019115375,0.094688472
8870,4.71,0.350909943
8874,1.73,0.295980699
8876,1.927782218,1.125531724
8877,0.865355457,0.465273515
8879,0.65003664,0.6781481
8882,1.462473096,0.346482227
8885,0.680742723,0.506897324
8886,4.22,0.295980699
8887,3.55,0.225021351
8888,0.183368121,0.118484573
8890,4.895300179,0.730400758
8891,0.192042215,0.310971925
8893,1.139612606,0.334325536
8899,0.188852807,0.102428009
8900,0.122144954,0.295980699
8901,0.112155288,0.095949404
8902,0.3748937,0.102428009
8903,1.960313162,0.494263991
8905,0.392535784,0.677938903
8907,2.24,0.094688472
8908,15.39,0.263661442
8910,2.5,0.3748937
8912,0.756466857,0.597918478
8914,0.28284283,1.927497688
8915,0.22417914,0.564389768
8916,1.19356617,2.472982015
8919,0.729705973,0.209188841
8923,0.492475968,0.587352062
8926,1.201106114,0.3748937
8929,0.27131488,0.16722247
8933,0.215561913,0.378858746
8934,2.07,0.217155267
8935,0.492955633,0.561683054
8937,1.65,0.217412985
8938,2.21,0.086229029
8939,0.07079443,0.753178527
8940,1.313111487,0.883577393
8943,0.772424841,0.267688616
8944,2.936626532,0.204040915
8946,0.344415793,0.263661442
8947,0.506897324,0.206572015
8948,4.69,0.263661442
8949,1.216218999,1.19356617
8950,0.745876747,0.373169843
8951,1.77055439,2.210766773
8953,0.310621507,0.385201042
8954,0.092046126,0.579861468
8956,0.373169843,0.117146512
8958,0.398598953,0.373169843
8960,4.18,0.076044072
8961,1.3,0.263661442
8962,2.833496371,0.209188841
8963,0.874230263,0.135150996
8964,0.330068417,1.261797745
8965,2.008561838,0.263661442
8970,2.38,0.373169843
8971,0.201375936,0.160561942
8972,1.97,0.263661442
8973,11.59,0.295980699
8974,6.24176218,0.183368121
8976,0.392535784,0.102428009
8979,0.324769615,0.475402677
8980,0.46,0.263661442
8983,15,0.196301831
8984,0.22553527,0.220862711
8987,1.462473096,0.691296654
8989,4.96,0.07079443
8990,1.16,0.148533274
8993,0.492475968,0.443370143
8996,0.221175429,0.094819949
8998,0.46,0.423274271
9024,0.320298045,0.202094497
9025,5.1,0.23894356
9026,0.318075241,0.448410126
9027,1.223903172,0.204091507
9028,1.81,0.2615412
9030,2.76,0.469681989
9031,0.628610774,0.915969256
9032,0.49113699,0.57032235
9033,1.95,0.161953899
9034,0.266389641,0.77341879
9035,0.333759276,0.195649887
9036,8.25,0.252570491
9039,0.324974375,0.148405652
9040,8.82,0.129291577
9041,0.257244702,0.414981294
9043,0.266389641,0.77341879
9044,0.34626191,0.602645317
9047,0.425968821,0.191475106
9048,1.299371741,0.616498538
5431,13.22,0.104051039
9050,0.457316234,0.345263771
9051,2.2,0.642509301
9053,6.1,0.448534578
9055,0.81267859,0.312685015
9056,0.625281335,1.088299458
9057,0.266294879,0.141858836
9058,3.25,0.148533274
9061,4.87,0.054732347
9062,0.592876464,0.543434301
9063,4.18,0.855057746
9066,1.563324742,0.455687949
9073,0.266389641,0.229842171
9075,0.255209312,3.730237439
9076,0.503211978,0.542029606
9077,0.334481076,0.154202135
9078,4.64,0.234758671
9082,0.599265085,0.699134778
